key,de,en,es,es_MX,fr,it,ja,ko,pl,pt_BR,tr,zh_TW
<!MissingKey:bridge>,Brücke,bridge,puente,puente,pont,ponte,橋,다리,z mostu,ponte,köprü,橋
<!MissingKey:C>,C,C,C,C,C,C,C,C,C,C,C,C
<!MissingKey:Ian>,Ian,Ian,Ian,Ian,Ian,Ian,イアン,이안,Ian,Ian,Ian,伊恩
CONFERENCE_MORGUE_GECKO_CASENAME,Gecko 71,Gecko 71,Lagarto 71,Geco 71,Lézard 71,Geco 71,ヤモリ 71,도마뱀 71,Gekon 71,Lagartixa 71,Geko 71,壁虎 71
<!MissingKey:Worth>,Worth,Worth,Worth,Worth,Worth,Worth,ワース,워스,Worth,Worth,Worth,沃思
ASYLUM_STRAITJACKET,"RED
WOOD","RED
WOOD","BOSQUE
ROJO","RED
WOOD","RED
WOOD","RED
WOOD","レッド
ウッド","레드
우드","RED
WOOD","RED
WOOD","KIZIL
ORMAN","紅
木"
<!MissingKey:A>,A,A,A,A,A,A,A,A,A,A,A,A
CONSTRUCTION_LUKE_DOGTAG_TOOLTIP,Eine alte Militär-Erkennungsmarke.,An old military dog tag,Una chapa de identificación militar,Placa vieja de identificación militar,Une vieille plaque d'identité militaire,Una piastrina militare,古い軍人認識票,옛 군번표,Stary nieśmiertelnik wojskowy,Uma plaqueta militar antiga,Eski bir asker künyesi,老舊的軍籍識別證
<!MissingKey:Roy>,Roy,Roy,Roy,Roy,Roy,Roy,ロイ,로이,Roy,Roy,Roy,羅伊
<!MissingKey:Samson>,Samson,Samson,Samson,Samson,Samson,Samson,サムソン,샘슨,Samson,Samson,Samson,山姆森
<!MissingKey:Nowak>,Nowak,Nowak,Nowak,Nowak,Nowak,Nowak,ノーワーク,노왁,Nowak,Nowak,Nowak,諾瓦克
<!MissingKey:stairs>,Treppe,stairs,escaleras,escaleras,escalier,scale,階段,의자,na schodach,escadaria,merdivenler,樓梯
<!MissingKey:Bagman>,Bagman,Bagman,Bagman,Bagman,Bagman,Bagman,バッグマン,백맨,Bagman,Bagman,Bagman,布萊格曼
BRIDGE_MANOR_NOTE,"Bestellen Sie mir für 18 Uhr ein Taxi. Ich habe einen Termin in der Stockyard Street 45c.
 
I. N.
","Arrange for a taxi to be here at 6pm. I have a meeting at 45c Stockyard Street.
 
I. N.
","Llama a un taxi para que venga a las 18:00. Tengo un encuentro en la calle Stockyard 45c.
 
I. N.
","Reserva un taxi para que llegue a las 6 p. m. Tengo una reunión en calle Stockyard 45c.
 
I. N.
","Réservez un taxi pour 18 h. J'ai une réunion au 45c, rue Stockyard.
 
I. N.
","Fai pervenire un taxi prima delle 18. Ho un appuntamento al 45c di Stockyard Street.
 
I. N.
","タクシーが午後6時に来るように手配してくれ。45c ストックヤードストリートで会議があるんだ。
 
I. N.
","오후 6시에 여기로 택시 부를 것. 45c 스톡야드가에 회의 있음.
 
I. N.
","Zamów tu taksówkę na 18:00. Mam spotkanie przy 45c Stockyard Street
 
I. N.
","Agende um táxi para estar aqui às 18h. Tenho uma reunião na Rua Stockyard, 45c.
 
I.N.
","Akşam 6'da burada olacak şekilde bir taksi ayarla.
Ağıl Sokak No: 45c adresinde bir buluşmam var.
 
I. N.
","晚上6點叫一輛計程車來接我，我要去畜牧場街 45c 號開會。
 
I. N.
"
<!MissingKey:Debra>,Debra,Debra,Debra,Debra,Debra,Debra,デブラ,데브라,Debra,Debra,Debra,黛博拉
<!MissingKey:Cyril>,Cyril,Cyril,Cyril,Cyril,Cyril,Cyril,シリル,시릴,Cyril,Cyril,Cyril,西里爾
CONFERENCE_OFFICE_COUGAR_RED_CURSE,ROTER FLUCH,RED CURSE,MALDICIÓN ROJA,MALDICIÓN ROJA,MALÉDICTION ROUGE,MALE ROSSO,赤の呪い,붉은 저주,CZERWONA KLĄTWA,MALDIÇÃO VERMELHA,KIZIL LANET,鮮紅詛咒
<!MissingKey:Ted>,Ted,Ted,Ted,Ted,Ted,Ted,テッド,테드,Ted,Ted,Ted,泰德
<!MissingKey:Werter>,Werter,Werter,Werter,Werter,Werter,Werter,ウェルター,월터,Werter,Werter,Werter,沃特
<!MissingKey:Monty>,Monty,Monty,Monty,Monty,Monty,Monty,モンティー,몬티,Monty,Monty,Monty,蒙提
<!MissingKey:Totsky>,Totsky,Totsky,Totsky,Totsky,Totsky,Totsky,トツキー,토츠키,Totsky,Totsky,Totsky,德斯基
CONSTRUCTION_LUKE_NOTE,"Am Althafen gibt’s leichte Arbeit.
Frag die Leute dort nach Hunter Wolf.
 
Benny Crystal","There's easy work at the Old Docks.
Ask the locals for Hunter Wolf.
 
Benny Crystal","En los Antiguos Muelles dan trabajo fácil.
Pregunta por Cazador Lobo a la gente de la zona.
 
Benny Crystal","Hay trabajo fácil en los Muelles Viejos.
Pregúntale a los lugareños por Cazares Lobo.
 
Benny Crystal","Il y a du boulot facile au Vieux quai.
Demandez Archer Lupin aux gens du coin.
 
Benny Crystal","C'è un lavoretto facile al vecchio molo.
Chiedi di Cacciatore Lupo.
 
Benny Crystal","オールド・ドックスで簡単な仕事がある。
地元民に訊いて、ハンター・ウォルフを探せ。
 
ベニー・クリスタル","올드 독스에 쉬운 일거리가 있다.
주민에게 헌터 울프를 찾을 것.
 
베니 크리스털","W Starych Dokach można znaleźć łatwą robotę.
Pytaj tamtejszych o Huntera Wolfa.
 
Benny Crystal","É fácil achar trabalho nas Docas Antigas.
Pergunte por lá sobre Hunter Wolf.
 
Benny Crystal","Eski Rıhtım'da, halledilmesi gereken basit bir iş var.
Yerel halka, Avcı Kurt'un nerede olduğunu sor.
 
Benny Crystal","舊碼頭那邊有份輕鬆差事。請當地人帶你去找亨特·沃爾夫。

班尼·克里斯托"
CONFERENCE_SEBASTIAN_NOTE,"Pressekonferenz am 7. Dezember um 13 Uhr
 
Erwartet werden aktuelle Informationen über:
 
• den brisanten Fall
  
• die Reihe von Morden an Obdachlosen
 
","Press conference at 1pm on December 7
 
They expect updates on:
 
• the high-profile case
  
• the string of bum deaths
 
","Rueda de prensa a las 13:00 del 7 de diciembre
 
Esperan novedades sobre:
 
• el caso importante
 
• la serie de muertes de vagabundos
 
","Conferencia de prensa el 7 de diciembre a las 1 p. m.
 
Esperan actualizaciones sobre:
 
• el caso de alto perfil
  
• la cadena de muertes de vagabundos
 
","Conférence de presse à 13 h le 7 décembre
 
Ils attendent des informations sur :
 
• L'affaire très médiatisée
  
• La série de décès de SDF
 
","Conferenza stampa per il 7 dicembre alle 13:00
 
Si aspettano aggiornamenti su:
 
• il caso importante
 
• la scia di barboni morti
 
","12月7日午後1時に
記者会見
 
提供すべき最新情報：
 
• 注目を集めている事件について
  
• 一連の浮浪者の死亡について
 
","12월 7일 오후 1시 기자회견
 
예상 주제:
 
• 주목받는 사건
  
• 연쇄 부랑자 사망 사건
 
","Konferencja prasowa 7 grudnia o godzinie 13:00
 
Oczekują informacji o:
 
• nagłośnionej sprawie
  
• serii martwych włóczęgów
 
","Coletiva de imprensa às 13h em 7 de dezembro
 
Estão esperando notícias sobre:
 
• o caso de grande repercussão
  
• as mortes de moradores de rua
 
","Basın toplantısı, 7 Aralık 13.00
 
Bilgi almak istenilen konular:
 
• sansasyonel vaka
  
• bir dizi evsiz cinayeti
 
","新聞記者會於 12 月 7 日下午 1 點舉行

預計回覆以下主題：

• 近期外界高度關注之案件

• 連續多起遊民死亡事件

"
<!MissingKey:Joel>,Joel,Joel,Joel,Joel,Joel,Joel,ジョエル,조엘,Joel,Joel,Joel,喬爾
<!MissingKey:Kregson>,Gregson,Kregson,Gregson,Gregson,Gregson,Gregson,グレッグソン,그렉슨,Gregson,Gregson,Gregson,格雷森
<!MissingKey:Characters>,Namen,Characters,Nombres,Nombres,Noms,Nomi,名前,이름,Postacie,Nomes,Adlar,人名
MORGUE_TABLE_DATE,Freigabedatum,Body release date,Fecha de salida,Fecha de liberación del cuerpo,Date de sortie,Data di rilascio,遺体解放日,시신 인도일,Data wydania ciała,Data de liberação do corpo,Cenaze teslim tarihi,屍體放行日
ASYLUM_SCROLL_PUZZLE_TITLE,Schriftrolle,Scroll,Pergamino,Pergamino,Parchemin,Pergamena,巻物,스크롤,Zwój,Pergaminho,Parşömen,卷軸
<!MissingKey:evidence>,Beweise,evidence,indicios,evidencia,preuves,prova,証拠,증거,dowodów,provas,kanıt,證據
<!MissingKey:Luke>,Luke,Luke,Uria,Luke,Luke,Uria,ウリア,루크,Luke,Uria,Luke,盧克
<!MissingKey:Brown>,Brown,Brown,Brown,Brown,Brown,Brown,ブラウン,브라운,Brown,Brown,Brown,布朗
<!MissingKey:warehouse>,Lagerhaus,warehouse,almacén,depósito,entrepôt,magazzino,倉庫,창고,magazynie,depósito,Deposu,倉庫
INTRO_ARC_VICTORY_TEXT3,Die Geschichte wird im nächsten Kapitel fortgesetzt.,The story continues in the next chapter,La historia continúa en el siguiente capítulo,La historia continúa en el siguiente capítulo,L'histoire continue dans le chapitre suivant,La storia continua nel prossimo capitolo,この物語は次の章に続いていきます,다음 장에서 이야기가 계속됩니다,Historia toczy się dalej w kolejnym rozdziale,A história continua no próximo capítulo,"Hikâye, sıradaki bölüm ile devam ediyor:",本故事於下一章節繼續
INTRO_ARC_VICTORY_TEXT2,Der Fluch,The Curse,La maldición,La maldición,La Malédiction,Il male,呪い,저주,Klątwa,A Maldição,Lanet,詛咒
<!MissingKey:police>,Polizei,police,policía,policía,police,polizia,警察,경찰,policyjnej,polícia,polis,警察
INTRO_ARC_VICTORY_TEXT1,Du hast Kapitel 1 abgeschlossen.,You have finished Chapter 1,Has terminado el capítulo 1,Terminaste el capítulo 1,Vous avez terminé le chapitre 1,Hai completato il capitolo 1,第1章を終了しました,제 1장을 완료했습니다,Ukończono rozdział 1,Você terminou o Capítulo 1,Şu bölümü bitirdin: 1. Bölüm,你已完成第一章
<!MissingKey:station>,Station,station,comisaría,estación,station de,stazione,警察署,서,stacji,estação,istasyonu,局
BRIDGE_CYRIL_SPEECH,"Keine Ahnung! Oh, was sollen wir jetzt tun?","I don't know! Oh, what should we do?","¡No lo sé! Ay, ¿qué deberíamos hacer?","¡No lo sé! Ay, ¿qué hacemos?","Je ne sais pas ! Oh, que faire, que faire ?","Non lo so! Oh, che facciamo?","わからない！ああ、どうすれば
いいんだ？","난들 아나! 아, 어떡한다?",Nie wiem! Chyba powinniśmy coś zrobić...,Eu não sei! O que vamos fazer?,"Bilmiyorum! Ah, ne yapmalıyız?",不知道！我們該怎麼辦？
<!MissingKey:Westbridge>,West Bridge,Westbridge,Puente Oeste,West Bridge,de Pont Ouest,West Bridge,ウェストブリッジ,웨스트브리지,West Bridge,Westbridge,Batı Köprüsü,西橋
INTRO_ARC_LAB_SNIPPET_HEADER,[u]Beweisübersicht[/u],[u]Summary of evidence[/u],[u]Resumen de los indicios[/u],[u]Resumen de evidencia[/u],[u]Résumé des preuves[/u],[u]Riepilogo delle prove[/u],[u]証拠概要[/u],[u]증거 요약[/u],[u]Podsumowanie dowodów[/u],[u]Resumo das provas[/u],[u]Kanıtların özeti:[/u],[u]證據摘要[/u]
CONSTRUCTION_SCROLL_PUZZLE_CONTENT,"[id=1] [id=2] hat die [id=3] für das [id=5]-[id=6] verwendet. Das führte zum Tod von [id=7] [id=8]. 

Daraufhin wurde unerwarteterweise die Leiche von [id=11] [id=12] gefunden.","[id=1] [id=2] used the [id=3] on the [id=5] [id=6]. This resulted in the death of [id=7] [id=8]. 

Following this, the body of [id=11] [id=12] was found unexpectedly.","[id=1] [id=2] usó la [id=3] en la [id=6] de [id=5]. En consecuencia, tuvo lugar la muerte de [id=7] [id=8].

Poco después, se encontró de forma inesperada el cadáver de [id=11] [id=12].","[id=1] [id=2] usó la [id=3] en la [id=6] de [id=5]. Esto provocó la muerte de [id=7] [id=8]. 

A continuación, descubrieron inesperadamente el cuerpo de [id=11] [id=12].","[id=1] [id=2] a utilisé le [id=3] sur le [id=6] [id=5], ce qui a entraîné la mort de [id=7] [id=8]. 

Après cela, le corps de [id=11] [id=12] a été trouvé par hasard.","[id=1] [id=2] ha usato un [id=3] sul [id=6] della [id=5], causando la morte di [id=7] [id=8]. 

In seguito all'incidente, è stato inaspettatamente rinvenuto il corpo di [id=11] [id=12].","[id=1] ・ [id=2] が [id=5] [id=6] を 解体 する ため に [id=3] を 使った。 これ が 原因 と なり、 [id=7] ・ [id=8] が 死亡 した。

この 事件 の 後、 思いがけなく [id=11] ・ [id=12] の 遺体 が 発見 された","[id=1] [id=2]은(는) [id=5] [id=6]에 [id=3]을(를) 사용했다. 이는 [id=7] [id=8]의 사망으로 이어졌다. 

곧이어 예기치 않게 [id=11] [id=12]의 시체가 발견되었다.","Osoba o nazwisku [id=1] [id=2] użyła [id=3] na [id=6] [id=5]. Spowodowało to śmierć osoby o nazwisku [id=7] [id=8]. 

Następnie niespodziewanie odkryto zwłoki osoby o nazwisku [id=11] [id=12].","[id=1] [id=2] usou a [id=3] na [id=6] de [id=5]. Isso resultou na morte de [id=7] [id=8]. 

Logo em seguida, o corpo de [id=11] [id=12] foi inesperadamente encontrado.","[id=1] [id=2], [id=5] [id=6] üzerinde [id=3] aracını kullandı. Bu, [id=7] [id=8] adlı kişinin ölümüne sebep oldu. 

Bunun ardından beklenmedik bir şekilde [id=11] [id=12] adlı kişinin cansız bedeni bulundu.","[id=1] [id=2] 駕駛 [id=3] 移除 [id=5] [id=6]， 卻 不慎 導致 [id=7] [id=8] 身亡。

發生 事故 之後， 警方 又 意外 發現 [id=11] [id=12] 的 遺體。"
<!MissingKey:manor>,Anwesen,manor,mansión,mansión,manoir,tenuta,邸宅,저택,posiadłości,mansão,malikâne,莊園
<!MissingKey:Imperial>,Imperial,Imperial,Imperial,Imperial,Impériale,Imperiale,インペリアル,임페리얼,Imperialnym,Imperial,İmparatorluk,帝國
<!MissingKey:University>,University,University,Universidad,Universidad,Université,Università,大学,대학,Uniwersytecie,University,Üniversitesi,大學
INTRO_ARC_VICTORY_TEXT4,Die Verfolgung,The Pursuit,La persecución,La persecución,La Poursuite,La caccia,追求,추구,Pogoń,A Perseguição,Takip,古物尋蹤
"<!MissingKey:IN THE AGE OF COMPUTERS, MATH IS THE NEW FRONTIER>",IM ZEITALTER DER COMPUTER IST DIE MATHEMATIK DIE NEUE HERAUSFORDERUNG,"IN THE AGE OF COMPUTERS, MATH IS THE NEW FRONTIER","EN LA ERA DE LOS ORDENADORES, LAS MATEMÁTICAS SON LA NUEVA FRONTERA","EN LA ERA DE LAS COMPUTADORAS, LAS MATEMÁTICAS SON LA NUEVA FRONTERA","
À L'ÈRE DES ORDINATEURS, LES MATHÉMATIQUES SONT LA NOUVELLE FRONTIÈRE",LA MATEMATICA COME NUOVA FRONTIERA NELL'ERA DEI CALCOLATORI ELETTRONICI,コンピューターの時代、数学が新たな最先端領域となる,컴퓨터의 시대에서 수학은 새로운 개척지,W ERZE KOMPUTERÓW DO PRZEŁOMÓW PROWADZI MATEMATYKA,"NA ERA DOS COMPUTADORES, A MATEMÁTICA É A NOVA FRONTEIRA","
BİLGİSAYAR ÇAĞINDAKİ REHBERİMİZ: MATEMATİK",在電腦時代，數學是最重要的領域
