key,de,en,es,es_MX,fr,it,ja,ko,pl,pt_BR,tr,zh_TW
SHOW_DANTE_NOTE,"Die Beschwerden darüber, dass wir frühere Gewinner an der Sternenstaub-Varietéstunde teilnehmen lassen, haben sich plötzlich gehäuft.
 
Wir garantieren, dass SVS ein fairer Wettbewerb ist, bei dem es KEINE MÖGLICHKEIT von Korruption gibt.
 
Sollte weiter darauf herumgehackt werden, führt dies zum verfrühten Ausscheiden aus der Show.
 
Ihr Moderator, Dante Longo
","There has been a sudden outpouring of complaints about our allowing previous winners to compete in the Stardust Variety Hour.
 
We assure you that SVH is a fair contest with NO POSSIBILITY of skulduggery.
 
Continuing to harp on this will result in you being released from the show.
 
Your host, 
Dante Longo
","Se nos están echando encima por permitir que participen anteriores ganadores de la Hora de las variedades de Stardust.
 
Aseguramos que la HVS es un concurso justo, todo el mundo es libre de participar y no hay NINGUNA POSIBILIDAD de hacer trampas.
 
Se expulsará del programa a quienes persistan con estas quejas.
 
El presentador, Dante Longo
","Ha habido una repentina avalancha de quejas sobre permitir que los ganadores anteriores compitan en la Hora de Variedades Estelar.
 
Les aseguramos que HVE es un concurso justo SIN POSIBILIDAD de trampas.
 
Seguir derramando lágrimas al respecto, nos dará la libertad de echarlos del programa.
 
Su anfitrión, Dante Longo
","Nous avons reçu une flopée de plaintes quant au fait que nous autorisions les anciens gagnants à participer à L'Heure de Variété Stardust.
 
Nous vous assurons que HVS est une compétition juste sans AUCUNE POSSIBILITÉ de magouiller.
 
Ceux qui continueront à verser des larmes à ce sujet libéreront le plancher de la compétition.
 
Votre présentateur, Dante Longo
","C'è stata un'improvvisa ondata di lamentele dopo che abbiamo ammesso a partecipare i vincitori delle passate edizioni.

Teniamo a precisare che lo Stardust Variety Hour è un concorso imparziale dove NON È POSSIBILE fare i furbi.

Continuare a insistere comporterà l'esclusione dal programma.

Il presentatore, Dante Longo
","スターダスト・バラエティー・アワーで過去の勝者たちが競い合うことを許可していることに対して、突然苦情が流れ込み始めました。
 
スターダスト・バラエティー・アワーは不正行為の可能性など微塵もない、公平なコンテストです。
 
この苦情を主張し続ければ、番組から排除されることになります。
 
司会者、ダンテ・ロンゴ
","스타더스트 버라이어티 아워에 과거 우승자 참가를 허용한 것을 두고 갑작스레 불만을 쏟아붓는 분들이 계십니다. 
 
저희는 SVH가 공정한 경연이며, 어떠한 부정행위가 있을 가능성조차 없다고 보장합니다. 
 
이 문제를 계속 언급한다면 쇼에서 퇴출당할 수 있습니다.
 
주최자 단테 롱고
","Ostatnio pojawiło się mnóstwo skarg dotyczących tego, że do udziału w Konkursie Talentów Gwiezdny Pył dopuszczono poprzednich zwycięzców.
 
Zapewniamy, że KTGP to uczciwy konkurs, w którym nie ma miejsca na machlojki.
 
Dalsze skargi zostaną ukarane odsunięciem od udziału.
 
Gospodarz programu, Dante Longo
","Recebemos inúmeras reclamações sobre os vencedores anteriores competirem nas Variedades com Stardust.
 
Garantimos que a VcS é uma competição justa SEM POSSIBILIDADE de trapaças.
 
Quem continuar reclamando acabará sendo despedido do programa.
 
Anfitrião, Dante Longo
","Önceki kazananlarımızın, Yükselen Yıldızlar Kuşağı'nda yarışmasına izin verdiğimiz için aniden birçok şikâyet gelmeye başladı.
 
YYK'nin, hiçbir hilenin KATİYEN OLMADIĞI adil bir yarışma olduğundan emin olabilirsiniz.
 
Bunu sürekli dile getirmeye devam ederseniz programdan çıkarılacaksınız.
 
Sunucunuz, Dante Longo
","突然收到有人抱怨我們讓以前的優勝者回來《星塵綜藝時刻》參賽。
 
我們向各位保證《星綜》是公平的競賽，「絕不」可能欺詐。
 
繼續纏著這個問題不放會導害你被從節目踢出。
 
主持人，丹特·隆格
"
ARC_NAMING_SNIPPET,"[b]Projektleitung:[/b] Nach Testende müssen wir nun den wichtigsten Teil erledigen: dem Gerät einen Namen geben. Wir brauchen für die obere Chefetage einen Namen, der sie aus den Socken haut, damit sie wissen, dass wir im Begriff sind, die Welt zu verändern!

[b]Ingenieur 2:[/b] Mach bitte keine große Sache draus, Eugene. Im Allgemeinen handelt es sich einfach um eine generell optische lemurische Datenübertragungslinse.

[b]Projektleitung:[/b] „G.O.L.D.“ also, verstanden! ","[b]Project Lead:[/b] Now that testing is over, we've got to do the important part: giving the device a name. I say we call it something incredible, so that upper management knows we're poised to change the world! 

[b]Engineer:[/b] Please don't oversell it, Eugene. At its core, it's an information-dispatching optical lens. 

[b]Project Lead:[/b] 'I.D.O.L.' it is, then! ","[b]Líder del proyecto:[/b] Ahora que ya hemos terminado de probar el dispositivo, queda la parte más importante: ponerle nombre. ¡Propongo que le demos un nombre fenomenal para que la dirección sepa que vamos a revolucionar el mundo!

[b]Ingeniero 2:[/b] No te vengas muy arriba, Eugene. No deja de ser un instrumento de difusión óptica lenticular oculto.

[b]Líder del proyecto:[/b] ¡Pues se llamará ÍDOLO! ","[b]Líder del proyecto:[/b] ahora que terminaron las pruebas, tenemos que hacer lo más importante: nombrar el dispositivo. Propongo que le pongamos un nombre increíble, ¡para que los altos directivos sepan que estamos preparados para cambiar el mundo! 

[b]Ingeniero 2:[/b] por favor, Eugene, no exageres. En esencia, es un ingenio de difusión óptica lemuriano. 

[b]Líder del proyecto:[/b] ¡Entonces se llamará I.D.O.L.O! ","[b]Chef de projet :[/b] Maintenant que les tests sont terminés, nous devons passer à l'étape importante : baptiser l'appareil. Je propose qu'on lui donne un nom incroyable, pour que la direction comprenne qu'on s'apprête à changer le monde ! 

[b]Ingénieur en recherches 2 :[/b] Par pitié, ne leur donnez pas de faux espoirs, Eugene. Fondamentalement, c'est un instrument didactique optique lémurois. 

[b]Chef de projet :[/b] Va pour « I.D.O.L. » alors ! ","[b]Capo del progetto:[/b] Ora che i test sono terminati, dobbiamo occuparci della parte più importante: dare un nome al dispositivo. Io dico di chiamarlo con un nome incredibile, in modo che la direzione sappia che siamo pronti a cambiare il mondo! 

[b]Ingegnere 2:[/b] Per favore, non ingigantire la cosa, Eugene. In fondo, si tratta di una lente ottica che distribuisce informazioni. 

[b]Capo del progetto:[/b] ""I.D.O.L."" sia, allora! ","[b]プロジェクトリーダー:[/b] テストも終了したことだし、これから重要な仕事に取り掛かるとしよう。そう、装置に名前をつけることだ。何か物凄い呼び名をつけることで、世界を変えようとしてる我々の意気込みが上層部にも伝わるだろう！

[b]エンジニア2:[/b] あまり大風呂敷を広げるのはやめてくれよ、ユージーン。こいつは煎じ詰めればただの情報発信光学レンズなんだ。

[b]プロジェクトリーダー:[/b] 「I.D.O.L.」というわけだな！ ","[b]프로젝트 리드:[/b] 이제 테스트가 끝났으니, 중요한 일이 남았습니다. 바로 기계 이름을 짓는 일이죠. 아주 멋진 이름을 붙여서 윗분들에게 우리가 세상을 바꿀 준비가 됐다는 걸 알려주자고요! 

[b]공학자 2:[/b] 너무 과대 포장하지는 말고요, 유진. 본질적으로 이건 인포메이션 디스패칭 옵티컬 렌즈, 정보를 전달하는 광학 렌즈니까. 

[b]프로젝트 리드:[/b] 그럼, 'I.D.O.L.'이라고 합시다! ","[b]Kierownik projektu:[/b] Testy dobiegły końca. Teraz najważniejsze – musimy nadać urządzeniu nazwę. Proponuję coś niesamowitego, co pokaże zarządowi, że jesteśmy gotowi zmienić świat! 

[b]Inżynier 2:[/b] Nie przesadzaj z tym, Eugene. To właściwie nic więcej jak soczewka optyczna do wysyłania informacji. 

[b]Kierownik projektu:[/b] „SOWI” – doskonała nazwa! ","[b]Líder do projeto:[/b] agora que os testes terminaram, temos que fazer uma parte importante: dar um nome ao dispositivo. Eu digo que devemos chamá-lo de algo incrível, para que a alta gerência saiba que estamos prontos para mudar o mundo! 

[b]Engenheiro 2:[/b] Sem exageros, por favor, Eugene. Em sua essência, é uma lente óptica de envio de informações — em inglês, “information-dispatching optical lens”. 

[b]Líder do projeto:[/b] então que seja “I.D.O.L.”! ","[b]Proje Sorumlusu:[/b] Test süreci de sona erdiğine göre yapmamız gereken önemli tek bir şey kaldı: Cihaza uygun bir isim vermek. Bence şöyle çok havalı bir isim koymalıyız ki üstlerimiz bu proje ile dünyayı değiştireceğimizi görsün! 

[b]Mühendis 2:[/b] Ayakların biraz yere bassın Eugene. Temelinde bu bir çeşit ileti devretme optik lensi. 

[b]Proje Sorumlusu:[/b] İ.D.O.L. diyelim o zaman! ","[b]專案主持人：[/b]現在測試已經結束，我們要來做進行重要的部分了：幫裝置取個名字。我覺得我們可以給他一個很了不起的名字，這樣上層才知道我們準備好要改變世界！

[b]工程師 2：[/b]尤金，請不要誇張了。在核心裡面是一個訊息發送光學鏡頭。

[b]專案主持人：[/b] 那就是「I.D.O.L.」了！ "
AVIARY_FEEDING_SCHEDULE_TITLE,Fütterungsplan,Feeding schedule,Horario de alimentación,Horario de alimentación,Planning du nourrissage,Programma dei pasti,餌やりスケジュール,급여 일정,Harmonogram karmienia,Cronograma de alimentação,Besleme Programı,餵食時間表
CHAPTER_4_FOOTER,… in denen überwältigende Entdeckungen gemacht werden. ,... in which mind-bending discoveries are made. ,... en la que se descubrirán cosas alucinantes. ,… donde se descubren cosas impactantes. ,... dans laquelle ont lieu des découvertes époustouflantes. ,...in cui vengono fatte scoperte strabilianti. ,...ここではアッと驚くような発見がある。 ,...에서는 놀라운 사실을 알게 됩니다. ,...w której dokonywane są zadziwiające odkrycia. ,... no qual se descobriram coisas alucinantes. ,Bu bölümde akıl almaz keşifler yapılıyor. ,……其中有了令人費解的發現。 
AVIARY_APPOINTMENT_TITLE,"Termin um 12:30 Uhr
30. August","Appointment at 12.30pm
August 30","Cita a las 12:30
30 de agosto","Cita a las 12:30 p. m.
30 de agosto","Rendez-vous à 12 h 30
30 août","Appuntamento
per il 30 agosto
alle ore 12:30","午後12時30分にアポ
8月30日","약속 12.30pm
8월 30일","Spotkanie o 12:30
30 sierpnia","Compromisso às 12h30
30 de agosto","Randevu saati: 12.30
30 Ağustos","預約時間下午 12:30
8月30日"
DANCE_OBEDIENCE,Gehorsam,obedience,obediencia,obediencia,obéissance,obbedienza,服従,복종,posłuszeństwo,obediência,itaat,服從
COMPLEX_MOM_HEIGHT,"Mama
168 cm","Mom
5′ 6″","Mamá
168 cm","Mamá
168 cm","Maman
168 cm","Mamma
1,67 m","お母さん
168cm","엄마
168cm","Mama
168","Mãe
168 cm","Anne
170 cm","媽
168cm"
DANCE_KNOWLEDGE,Wissen,knowledge,conocimiento,conocimiento,connaissance,conoscenza,知識,지식,wiedza,conhecimento,bilgi,知識
TRIALS_L_M,M,M,M,M,H,M,男,M,M,M,E,男
<!MissingKey:vampires>,Vampire,vampires,vampiros,vampiros,vampires,vampiri,吸血鬼たち,흡혈귀들,wampiry,vampiros,vampirler,吸血鬼們
<!MissingKey:vampire>,Vampir,vampire,vampiro,vampiro,vampire,vampiro,吸血鬼,흡혈귀,wampir,vampiro,vampir,吸血鬼
<!MissingKey:beware>,Aufgepasst,beware,vigila,cuidado,se méfier,diffida,警戒,조심하라,uważaj na,cuidado,dikkat edin,留意
DANCE_CURIOSITY,Neugier,curiosity,curiosidad,curiosidad,curiosité,curiosità,好奇心,호기심,ciekawość,curiosidade,merak,好奇心
<!MissingKey:build>,bauen,build,construyen,construir,construire,costruire,建設,만들어라,budować,construir,yapar,建造
<!MissingKey:shut>,schließen,shut,cierran,cerrar,ferme,chiudere,閉じる,닫는다,zamknąć,fechado,kapatın,關上
<!MissingKey:shout>,rufen,shout,gritan,gritar,crient,gridare,叫ぶ,소리쳐라,krzyczeć,grito,bağırın,喊叫
<!MissingKey:steal>,stehlen,steal,roban,roban,volent,rubano,盗む,도둑질,kradną,roubam,çalan,竊取
<!MissingKey:give>,geben,give,dan,dar,donner,dare,与える,주입,przekazać,dar,veren,給予
DANCE_MACHINE,MASCHINE,MACHINE,MÁQUINA,MÁQUINA,MACHINE,CONGEGNO,機械,기계,MASZYNA,MÁQUINA,MAKİNE,機器
TRIALS_L_F,F,F,F,F,F,F,女,F,K,F,K,女
SHOW_NO_WEAPONS,"KEINE
WAFFEN
AM SET","NO
WEAPONS
ON SET","PROHIBIDAS
LAS ARMAS
EN EL PLATÓ","NO SE PERMITEN
ARMAS
EN EL SET","AUCUNE
ARME SUR
LE PLATEAU","ARMI
VIETATE
SUL SET","セットへの
武器持ち込みは
禁止","무대 위
무기
금지","ZAKAZ
BRONI
NA SCENIE","SEM
ARMAS
NO ESTÚDIO","SETE
SİLAHLA
GİRMEYİN","場內
嚴禁
武器"
SHOW_DANTE_CONTESTANT_LIST,"Reihenfolge der Kandidaten:
1. Cameron Flake
2. Nola Rockow
3. Jamey Albright
4. Regina Littlemore 
5. Vilmar „Page“ Prado
6. Atharv Reddy
","Order of contestants:
1. Cameron Flake
2. Nola Rockow
3. Jamey Albright
4. Regina Littlemore 
5. Vilmar ""Bellboy"" Prado
6. Atharv Reddy
","Orden de los participantes:
1. Cameron Flake
2. Lola Rockow
3. Jamey Albright
4. Regina Littlemore 
5. Vilmar «Botones» Prado
6. Atharv Reddy
","Orden de los concursantes:
1. Cameron Flake
2. Nola Rockow
3. Jamey Albright
4. Regina Littlemore 
5. Vilmar ""Bellboy"" Prado
6. Atharv Reddy
","Ordre des participants :
1. Cameron Flake
2. Nola Rockow
3. Jamey Albright
4. Regina Littlemore 
5. Vilmar « Bellâtre » Prado
6. Atharv Reddy
","Scaletta dei concorrenti:
1. Cameron Flake
2. Nola Rockow
3. Jamey Albright
4. Regina Littlemore 
5. Vilmar ""Squillo"" Prado
6. Atharv Reddy
","出演者の順番：
1. キャメロン・フレーク
2. ノラ・ロックコウ
3. ジェイミー・アルブライト
4. レジーナ・リトルモア 
5. ヴィルマー・「ベルボーイ」・プラド
6. アサルヴ・レディー
","경연자 순서:
1. 캐머런 플레이크
2. 놀라 락코우
3. 제이미 올브라이트
4. 레지나 리틀모어
5. 빌마르 ""벨보이"" 프라도
6. 아타르브 레디
","Kolejność uczestników:
1. Cameron Flake
2. Wiola Rockow
3. Jamey Albright
4. Regina Littlemore 
5. Vilmar „Boy Hotelowy” Prado
6. Atharv Reddy
","Ordem dos participantes:
1. Cameron Flake
2. Lola Rockow
3. Jamey Albright
4. Regina Littlemore 
5. Vilmar “Bellboy” Prado
6. Atharv Reddy
","Yarışmacıların sırası:
1. Cameron Flake
2. Kuri Rockow
3. Jamey Albright
4. Regina Littlemore 
5. Vilmar ""Komi"" Prado
6. Atharv Reddy
","參賽者順序：
1. 卡麥隆·弗雷克
2. 諾拉·洛考
3. 傑米·艾柏瑞
4. 雷吉娜·利特穆爾
5. 維歐瑪·「鐘弟」·普拉托
6. 阿薩夫·瑞迪
"
COMPLEX_WINE_TOOLTIP,Eine Weinflasche.,A bottle of wine,Una botella de vino,Botella de vino,Une bouteille de vin,Una bottiglia di vino,ワインのボトル,포도주 한 병,Butelka wina,Uma garrafa de vinho,Bir şişe şarap,一瓶葡萄酒
COMPLEX_LAVONA_PHONE_MESSAGE,"[center][b]Nachricht vom 21.09 um 21:30 Uhr[/b][/center]
 
Hier ist Marie Westlake von OPIG. Wir haben Ihren Anruf erhalten.
 
Es tut mir leid, Ms. Colms, aber wir können die Identität anderer Teilnehmer an unserem Forschungsprojekt nicht preisgeben. 
 
Einen schönen Tag noch.","[center][b]Message from 9/21 at 9.30am[/b][/center]
 
This is Marie Westlake with OPIG. We received your call. 
 
I'm sorry, Ms. Colms, but we cannot divulge the identities of other participants in our research study. 
 
Have a nice day.","[center][b]Mensaje del 21/9 a las 21:30[/b][/center]
 
Soy Marie Westlake de la GICO. Hemos recibido su llamada.
 
Lo lamento, Sra. Colms, pero no podemos divulgar las identidades de los demás participantes del estudio de investigación.
 
Que tenga un buen día.","[center][b]Mensaje del 21/9 a las 9:30 a. m.[/b][/center]
 
Soy Marie Westlake del GIPO. Recibimos su llamada. 
 
Lo siento, Sra. Colms, pero no podemos dar información de los otros participantes de nuestro estudio de investigación. 
 
Tenga un buen día.","[center][b]Message du 21/09 à 9 h 30[/b][/center]
 
Ici Marie Westlake, de chez OPIG. Nous avons bien reçu votre appel. 
 
Je suis navrée, Mlle COLMS, mais nous ne pouvons divulguer l'identité des autres participants à notre étude. 
 
Bonne journée.","[center][b]Messaggio del 21/09 alle 09:30[/b][/center]
 
Qui è Marie Westlake dall'OPIG. Abbiamo ricevuto una sua chiamata.
 
Mi spiace, signora Colms, ma non possiamo divulgare l'identità degli altri partecipanti all'esperimento. 
 
Le auguro una buona giornata.","[center][b]メッセージ 9月21日午前9時30分[/b][/center]
 
OPIGのマリー・ウエストレイクです。折り返しの連絡をさせていただいております。 
 
ミス・コルムズ、申し訳ありませんが、本調査研究の参加者の身分についてお知らせすることはできかねます。 
 
失礼いたします。","[center][b]9/21 9.30am에 받은 메시지[/b][/center]
 
OPIG의 마리 웨스트레이크입니다. 당신의 전화를 받았어요. 
 
미안합니다, 콜름즈 씨, 하지만 우리는 다른 연구 실험 참가자의 신원을 누설할 수 없어서요.
 
좋은 하루 되세요.","[center][b]Wiadomość z 21.09, godz. 9:30[/b][/center]
 
Mówi Marie Westlake z MGSO. Otrzymaliśmy pani zgłoszenie, pani Colms. 
 
Niestety nie możemy zdradzić pani tożsamości innych uczestników badań.
 
Życzę miłego dnia","[center][b]Mensagem do dia 21/9 às 9h30[/b][/center]
 
Meu nome é Marie Westlake do OPIG. Recebemos a sua ligação. 
 
Sinto muito, Srta. Colms, mas não podemos divulgar a identidade dos outros participantes da pesquisa. 
 
Tenha um ótimo dia.","[center][b]21 Eylül, saat 09.30 tarihli mesaj[/b][/center]
 
Ben ODUG'dan Marie Westlake. Aramanızı aldık. 
 
Üzgünüm Bayan Colms ama araştırma çalışmamızdaki diğer katılımcıların kimliklerini paylaşamıyoruz. 
 
İyi günler dilerim.","[center][b]訊息來自 9/21 上午 9:30[/b][/center]
 
我是 OPIG 的瑪莉·衛斯德雷。我們收到您的來電。
 
很抱歉，克姆斯女士，我們無法透漏其他研究參加者的身分。
 
祝您有美好的一天。"
TRIALS_L_NOTES,Notizen,Notes,Notas,Notas,Notes,Note,注記,비고,Uwagi,Obs.,Notlar,備註
AVIARY_PHOTO_LABEL,"Für den, der mein Herz gestohlen hat",To the one who stole my heart,A quien me robó el corazón,Para quien robó mi corazón,À la personne qui a volé mon cœur,A colei che mi ha rubato il cuore,私のハートを盗んだ人へ,내 마음을 훔쳐간 이에게,"Dla osóbki, która skradła mi serce",A quem roubou meu coração,Kalbimi çalan kişiye,致偷走我的心的人
COMPLEX_CONSTANCE_SPEECH,"Schätzchen, du hast doch den lauten Knall vor einer halben Stunde gehört. Heute Abend wird nicht draußen gespielt.
Und Mr. Sawyer wird auch gleich hier sein!","You heard that loud boom half an hour ago, honey. That meant no playing outside tonight. 
And Mr. Sawyer will be here any minute!","Ya has oído ese «bum» hace media hora, cielito. Esta noche no podremos salir a la calle a jugar.
¡Y en nada vendrá el Sr. Sawyer!","Escuchaste esa explosión hace media hora, cariño. Eso significa que no jugaremos afuera hoy. 
¡Y el Sr. Sawyer llegará en cualquier momento!","Tu as entendu ce grand boum il y a trente minutes, ma puce. Ça veut dire qu'on ne peut pas jouer dehors ce soir. 
Et M. Sawyer va arriver d'une minute à l'autre !","Amore, hai sentito quel ""bum!"" mezzora fa. Significa che stasera non si va fuori a giocare.
E il signor Sawyer sarà qui a minuti!","30分前に大きなドカンという音が聴こえたばかりでしょ。だから、今日はもうお外で遊ぶことはできないわ。 
それに、ミスター・ソイヤーがもうすぐ来るはずよ！","삼십 분 전에 쾅 하는 소리 들었잖아, 우리 아기. 그럼, 오늘 밤은 밖에 나가서 못 놀아. 
게다가 소이어 씨가 곧 올 거라고!","Słyszałaś pół godziny temu ten głośny huk, kochanie. Nigdzie dziś nie idziemy. 
Poza tym zaraz się tu zjawi pan Sawyer!","Você ouviu aquele estouro há meia hora, meu bem. Isso significa que não vai dar pra brincar lá fora hoje à noite. 
E o Sr. Sawyer pode chegar a qualquer momento!","Tatlım, yarım saat önce gürültülü bir patlama sesi duymuştun, hatırlıyor musun? O ses bu gece dışarıda oynayamayacağın anlamına geliyor. 
Ayrıca Bay Sawyer her an gelebilir!","親愛的，你也聽到了，半小時前外面「砰」得那麼大一聲，今天晚上不方便出去玩。
而且沙爾叔叔馬上就要到了！"
COMPLEX_STRINGBOARD_LABEL_9,LOBBY CHECKEN?,CHECK LOBBY?,¿COMPROBAR VESTÍBULO?,¿REVISAR EL VESTÍBULO?,EXAMINER LE HALL D'ENTRÉE ?,CONTROLLA L'ANDRONE,ロビーを確認？,로비 확인할 것?,SPRAWDZIĆ LOBBY?,CONFERIR RECEPÇÃO?,LOBİYİ Mİ KONTROL EDEYİM?,確認大廳？
COMPLEX_STRINGBOARD_LABEL_8,Etwas über Fotos …,Something about photos...,Algo sobre unas fotos...,Algo sobre las fotos…,Quelque chose au sujet de photos...,C'entrano delle foto...,写真に何かがある…,사진에 뭔가 있어...,Chodzi o coś ze zdjęciami...,Tem algo nessas fotografias...,Fotoğraflarla ilgili tuhaf bir şey var...,關於照片……
DANCE_FOOL,NARR,FOOL,NECIO,TONTO,IMBÉCILE,STOLTO,愚か者,멍청이,GŁUPIEC,TOLOS,AHMAK,傻子
COMPLEX_STRINGBOARD_LABEL_7,WARUM?,WHY?,¿POR QUÉ?,¿POR QUÉ?,POURQUOI ?,PERCHÉ?,どうして？,어째서?,CZEMU?,POR QUÊ?,NEDEN?,為什麼？
<!MissingKey:The Trials>,Die Prüfungen,The Trials,Las pruebas,Las pruebas,Les Tests,La sperimentazione,試験,시험,Testy,Ensaios clínicos,Deneyler,試驗
COMPLEX_STRINGBOARD_LABEL_6,WEM GEHÖREN DIESE ERINNERUNGEN???,WHOSE MEMORIES ARE THESE???,¿DE QUIÉN SON ESTOS RECUERDOS?,¿¿¿DE QUIÉNES SON ESTOS RECUERDOS???,À QUI SONT CES BRIBES DE SOUVENIRS ???,DI CHI SONO QUESTI RICORDI?,これは誰の記憶なのか？？,이건 누구의 기억이지???,CZYJE TO WSPOMNIENIA???,DE QUEM SÃO ESSAS MEMÓRIAS???,BUNLAR KİMİN ANILARI???,這是誰的記憶啊？？？
COMPLEX_STRINGBOARD_LABEL_5,GING ZUM PICKNICK,ATTENDED THE PICNIC,ASISTENCIA AL PÍCNIC,FUE AL PÍCNIC,A PARTICIPÉ AU PIQUE-NIQUE,ERA AL PICNIC,ピクニックに参加すべし,피크닉에 참석,OBECNOŚĆ NA PIKNIKU,FOI AO PIQUENIQUE,PİKNİĞE KATILDI,已參與野餐
COMPLEX_CHEYENNE_TIMETABLE,"[b]SAMSTAG 18.[/b]
11:00 Zum Picknick gehen (außer Sonny kommt mit)

[b]SONNTAG 19.[/b]
09:00 Kirche

[b]MONTAG 20.[/b]
08–18:00 Arbeit

[b]DIENSTAG 21.[/b]
07:00 Neue Nähmaschine aufbauen
17:00 Spieleabend mit 4B
19:00 Früher gehen für Date mit Kenneth","[b]SATURDAY 18th[/b]
11am: Go to picnic (unless Sonny is going)

[b]SUNDAY 19th[/b]
9am: Church

[b]MONDAY 20th[/b]
8am–6pm: Work

[b]TUESDAY 21st[/b]
7am: Set up new sewing machine
5pm: Game night with B4
7pm: Leave early for date with Kenneth","[b]SÁBADO 18[/b]
11:00: Ir al pícnic (si no va Sonny)

[b]DOMINGO 19[/b]
9:00: Misa

[b]LUNES 20[/b]
8:00-18:00: Trabajo

[b]MARTES 21[/b]
7:00: Montar la nueva máquina de coser
17:00: Noche de juegos con 4B
19:00: Salir pronto, cita con Kenneth","[b]SÁBADO 18[/b]
11 a. m.: ir al pícnic (a menos que vaya Sonny)

[b]DOMINGO 19[/b]
9 a. m.: iglesia

[b]LUNES 20[/b]
8 a. m. a 6 p. m.: trabajo

[b]MARTES 21[/b]
7 a. m.: instalar nueva máquina de coser
5 p. m.: noche de juegos con el 4B
7 p. m.: irme temprano para cita con Kenneth","[b]SAMEDI 18[/b]
11 h : Aller à la sortie pique-nique (sauf si Sonny y va)

[b]DIMANCHE 19[/b]
9 h : Église

[b]LUNDI 20[/b]
8 h-18 h : Travail

[b]Mardi 21[/b]
7 h : Installer la nouvelle machine à coudre
17 h : Soirée jeux avec le 4B
19 h : Partir plus tôt pour mon rdv avec Kenneth","[b]SABATO 18[/b]
11:00 - Picnic (se non ci va Sonny)

[b]DOMENICA 19[/b]
09:00 - Chiesa

[b]LUNEDÌ 20[/b]
08:00–18:00 - Lavoro

[b]MARTEDÌ 21[/b]
07:00 - Montare la macchina da cucire
17:00 - Serata giochi con quelli del 4B
19:00 - Uscire presto per appuntamento con Kenneth","[b]18日土曜日[/b]
午前11時：ピクニックに行く（ソニーが行くなら行かない）

[b]19日日曜日[/b]
午前9時：教会

[b]20日月曜日[/b]
午前8時～午後6時：仕事

[b]21日火曜日[/b]
午前7時：新しいミシンを準備する
午後5時：B4号室の人とゲームナイト
午後7時：ケネスとのデートのために早めに帰る","[b]18일 토요일[/b]
11am: 피크닉 가기(소니가 안 가면)

[b]19일 일요일[/b]
9am: 교회

[b]20일 월요일[/b]
8am–6pm: 일

[b]21일 화요일[/b]
7am: 새 재봉틀 설치
5pm: 4B호랑 게임 저녁
7pm: 케네스랑 데이트하러 일찍 가기","[b]18. SOBOTA[/b]
11.00: Na piknik (chyba że idzie tam Sonny)

[b]19. NIEDZIELA[/b]
9.00: Do kościoła

[b]20. PONIEDZIAŁEK[/b]
8.00–18.00: Praca

[b]21. WTOREK[/b]
7.00: Przygotować maszynę do szycia
17.00: Gry planszowe z 4B
19.00: Wyjść wcześniej na randkę z Kennethem","[b]SÁBADO dia 18[/b]
11h: ir ao piquenique (a não ser que Sonny vá)

[b]DOMINGO dia 19[/b]
9h: igreja

[b]SEGUNDA-FEIRA dia 20[/b]
8h–18h: trabalho

[b]TERÇA-FEIRA dia 21[/b]
7h: preparar a nova máquina de costura
17h: noite de jogos com 4B
19h: sair cedo para o encontro com Kenneth","[b]18 Eylül, CUMARTESİ[/b]
11.00: Pikniğe git. (Sonny gitmiyorsa)

[b]19 Eylül, PAZAR[/b]
09.00: Kilise.

[b]20 Eylül, PAZARTESİ[/b]
08.00-18.00: İş.

[b]21 Eylül, SALI[/b]
07.00: Yeni dikiş makinesini kur.
17.00: B4 ile oyun gecesi.
19.00: Kenneth ile buluşmak için erken ayrıl.","[b]星期六 18 日[/b]
上午 11 點：去野餐（除非索尼也要去）

[b]星期日 19 日[/b]
上午 9 點： 教堂

[b]星期一 20 日[/b]
上午 8 點至下午 6 點： 上班

[b]星期二 21 日[/b]
上午 7 點：裝新的縫紉機
下午 5 點：與 4B 的遊戲之夜
晚上 7 點：提早離開，跟肯尼斯有約"
COMPLEX_STRINGBOARD_LABEL_4,Zieht die Person es durch?,Will they follow through?,¿Cumplirá con lo que dice?,¿Cumplirán con lo prometido?,Est-ce qu'elles seront mises en application ?,Andrà fino in fondo?,本気なのか？,약속을 지킬까?,Groźby zostaną spełnione?,Será que eles vão seguir?,Devam edecekler mi?,他們會跟來嗎？
COMPLEX_STRINGBOARD_LABEL_3,DURCH ANDEREN BEWOHNER BEDROHT?,THREATENED BY ANOTHER RESIDENT?,¿AMENAZA DE UN VECINO?,¿AMENAZADA POR OTRO RESIDENTE?,A REÇU DES MENACES D'UN AUTRE RÉSIDENT ?,MINACCE DA UN ALTRO INQUILINO?,別の住人から脅迫されている？,다른 주민에게 위협?,GROŹBY OD INNEGO MIESZKAŃCA?,SOFREU AMEAÇA DE OUTRO MORADOR?,BAŞKA BİR BİNA SAKİNİ TARAFINDAN TEHDİT EDİLMİŞ OLABİLİR Mİ?,被另一名住戶威脅？
COMPLEX_STRINGBOARD_LABEL_2,LEBEN,LIFE,VIDA,VIDA,VIE,VITA,命が危ない,목숨,ŻYCIE,VIDA,ENDİŞE EDİYOR,生命
