key,de,en,es,es_MX,fr,it,ja,ko,pl,pt_BR,tr,zh_TW
NEIGHBOURHOOD_HINT_BARBECUE_TITLE,Umgestoßener Grill,Knocking over the barbecue,La barbacoa volcada,La parrilla derribada,Renverser le barbecue,Ribaltamento del barbecue,台無しになったバーベキュー,엎어진 바비큐,Przewrócenie grilla,Derrubando o churrasco,Mangalın devrilmesi,打翻烤肉架
DRIVEIN_HINT_COSTUMES_3,Die dem Drittplatzierten überreichte Figur identifiziert eine Filmfigur und einen Besucher. Champ hat sein Kostüm extra für diese Veranstaltung gekauft.,The figurine given to the third-place winner identifies a character and a patron. Champ bought his costume specifically for this event.,La figurita que se entregó al ganador del tercer premio te servirá para identificar a un personaje y a un espectador. Champ compró su disfraz expresamente para esta ocasión.,La figura que se le entregó al ganador del tercer puesto identifica a un personaje y a un cliente. Champ compró su disfraz para este evento específico.,La figurine offerte au participant ayant atteint la troisième place désigne une personne et un client. Champ a acheté son costume spécifiquement pour ce concours.,La statuetta data al terzo classificato identifica un personaggio e un cliente. Champ ha comprato questo costume appositamente per questo evento.,3位入賞者に与えられるフィギュアが、キャラクターと常連客を識別する。王者はこのイベントのために特別に衣装を購入した。,3등에게 준 피규어로 한 캐릭터와 참가자를 파악할 수 있습니다. 챔프는 이 행사를 위해 특별히 코스튬을 구입했습니다.,Figurka wręczona zdobywcy trzeciego miejsca identyfikuje postać filmową oraz gościa w kinie. Champ kupił swój kostium specjalnie na to wydarzenie.,A estatueta dada ao terceiro lugar identifica um personagem e uma pessoa. O Champ comprou a fantasia especificamente para o evento.,"Üçüncü gelene verilen figür, bir film karakterini ve izleyiciyi belirtiyor. Champ, kostümünü sırf bu yarışma için satın almış.",送給第三名獲勝者的雕像標識了一個角色和一個贊助人。 仟普專門為這次活動購買了服裝。
DRIVEIN_HINT_COSTUMES_2,"An die Gewinner sind Sachpreise verteilt worden. Bei der Identifizierung kann es hilfreich sein, wenn man weiß, welche Besucher als dieselbe Figur gekleidet sind.",The physical prizes have been distributed to the winners. Knowing which patrons are dressed as the same character can help with identification.,"Los premios físicos se han repartido a los ganadores. Si sabes qué espectadores van de un mismo personaje, podrías identificarlos.",Se les distribuyeron premios físicos a los ganadores. Saber quiénes están disfrazados del mismo personaje puede ayudar a identificarlos.,Les prix ont été distribués aux gagnants. Savoir quel client porte quel costume peut aider à les identifier.,I premi fisici sono stati distribuiti ai vincitori. Sapere quali clienti sono vestiti come il personaggio stesso può aiutare con l'identificazione.,現物の賞品は勝者に配布された。同じキャラクターの衣装をどの常連客が着ているのかを知ることができれば、識別に役立つだろう。,우승자에게는 실제 상품이 분배되었습니다. 어떤 참가자가 같은 캐릭터로 분장했는지 알면 신원 파악에 도움이 될 수 있습니다.,"Nagrody rzeczowe zostały już rozdane zwycięzcom. W zidentyfikowaniu osób na pewno pomoże ci wiedza na temat tego, za którą postać się przebrały.",Os prêmios físicos foram distribuídos aos vencedores. Saber quem está fantasiado do mesmo personagem pode ajudar na identificação.,"Fiziksel ödüller, kazananlara dağıtılmış. Hangi izleyicinin aynı karakter olarak giyindiğini bilmek onların kimliklerine ulaşmanı sağlar.",實體獎品已頒發給得獎者。了解哪些顧客穿著相同角色有助於識別。
RETREAT_HINT_IDENTITY_TITLE,Die Identität des Gastes ,The identity of the guest ,La identidad del visitante ,La identidad de la visita ,L'identité de la personne invitée ,L'identità dell'ospite ,来客の正体 ,손님의 정체 ,Tożsamość gościa ,Identidade da visita ,Misafirin kimliği ,賓客們的身分 
DRIVEIN_HINT_COSTUMES_1,Was überzeugte den Juror von dem zweitplatzierten Kostüm?,What impressed the judge about the second-place costume?,¿Qué fue lo que impresionó al juez del disfraz que quedó en segundo puesto?,¿Qué fue lo que impresionó al jurado en el disfraz del segundo puesto?,En quoi le costume ayant remporté la deuxième place a-t-il impressionné le juge ?,"Cosa ha colpito il giudice, del costume del secondo classificato?",2位の衣装について審査員が感銘を受けた箇所はどこだろうか？,판정단은 2위 코스튬의 무엇에 감명받았나요?,"Co zaimponowało sędziom w kostiumie, który zajął drugie miejsce?",O que impressionou o juiz na fantasia do segundo colocado?,İkinci gelenin kostümü jüriyi neden etkilemiş?,第二名的服裝是什麼給評審留下了深刻的印象？
TALENT_SHOW_HINT_SABOTAGE_TITLE,Die Sabotage ,The sabotage ,El sabotaje ,El sabotaje ,Le sabotage ,Il sabotaggio ,妨害 ,방해 ,Sabotaż ,A sabotagem ,Sabotaj ,破壞 
FINALE_HINT_PROJECT_TITLE,Das Projekt „Glückliche Kunden“,The Happy Customer project,El proyecto Cliente Feliz,El proyecto Cliente Feliz,Le projet Client heureux,Il progetto Clienti Felici,幸福な顧客プロジェクト,만족한 고객 프로젝트,Projekt „Zadowolony Klient”,O projeto Cliente Feliz,Memnun Müşteri projesi,「快樂顧客」計畫
RETREAT_HINT_DATE_TITLE,Das Datum der Ereignisse ,The date of the events ,La fecha de los sucesos ,La fecha de los sucesos ,La date des événements ,La data degli eventi ,事件発生日時 ,사건 발생일 ,Data wydarzeń ,A data dos eventos ,Olayların tarihi ,事件的日期 
FINALE_HINT_IDOL_2,Tim hat etwas Schreckliches im OPIG-Labor getrunken. Einem der Sicherheitskräfte im Lieferwagen scheint es nicht gut zu gehen.,Tim drank something disgusting while in the OPIG lab. The security guard in the van appears to be feeling ill.,Tim bebió algo asqueroso mientras estaba en el laboratorio de la GICO. Parece que el guardia de seguridad de la furgoneta se encontraba mal.,Tim bebió algo asqueroso cuando estaba en el laboratorio del GIPO. El guardia de seguridad en la camioneta no parece sentirse bien.,Tim a bu quelque chose de dégoûtant au laboratoire d'OPIG. L'agent de sécurité dans la camionnette a l'air malade.,Tim ha bevuto qualcosa di disgustoso nel laboratorio dell'OPIG. La guardia di sicurezza nel furgone sembra stare male.,ティムはOPIGの研究室にいる時に、何か気持ち悪いものを飲んだ。バンの警備員は気分が悪いようだ。,팀은 OPIG 연구소에 있을 때 무언가 역한 것을 마셨습니다. 밴에 있던 보안 요원은 토하고 있는 것 같습니다.,Tim wypił w laboratorium MGSO coś paskudnego. Ochroniarz w furgonetce wyraźnie źle się czuje.,O Tim bebeu algo nojento enquanto estava no laboratório da OPIG. O segurança no furgão parece estar passando mal.,"Tim, ODUG laboratuvarındayken iğrenç bir şey içmiş. Minibüsteki güvenlik görevlisi hasta gibi görünüyor.",提姆在 OPIG 實驗室裡喝了一個噁心的東西。箱型車中的保全人員感到身體不舒服。
FINALE_HINT_IDOL_3,"G.O.L.D. ist beim Verlassen des Labors voll, im Lieferwagen leer, und beim Erreichen des Fernsehsenders wieder voll.","The I.D.O.L. is full when it leaves the lab, empty in the van, and full again by the time it arrives at the TV studio.","El ÍDOLO está lleno cuando sale del laboratorio, vacío en la furgoneta y lleno otra vez al llegar al estudio de televisión.","El I.D.O.L.O. está lleno cuando sale del laboratorio, vacío en la camioneta y lleno de nuevo para cuando llega al estudio de TV.","L'I.D.O.L. est pleine lorsqu'elle quitte le laboratoire, vide dans la camionnette, et pleine à nouveau lorsqu'elle arrive au studio de télévision.","L'I.D.O.L. è pieno quando lascia il laboratorio, vuoto nel furgone e nuovamente pieno quando arriva allo studio televisivo.",I.D.O.L.の充電は研究所を出る時は満タンだったが、バンの中では空になっており、テレビスタジオに到着するころには再び満タンになっていた。,"I.D.O.L.은 연구소를 떠날 때에는 꽉 찬 상태이고, 밴에서는 빈 상태, 그리고 TV 방송국에 도착할 때에는 다시 꽉 찬 상태입니다.","SOWI jest pełna, gdy opuszcza laboratorium, pusta w furgonetce i ponownie pełna, gdy dociera do studia telewizyjnego.","O I.D.O.L. estava cheio quando saiu do laboratório, vazio no furgão e cheio de novo quando chegou ao estúdio de TV.",İ.D.O.L. laboratuvardan ayrıldığında dolu; minibüsteyken boş ve TV stüdyosuna vardığında ise tekrar doluymuş.,在離開實驗室時，I.D.O.L. 是滿的，但在箱型車的時候是空的，但最後到達了電視台的時候又是滿的。
FINALE_HINT_IDOL_1,Wann hat der Kristall von G.O.L.D. die Farbe gewechselt?,When did the I.D.O.L.’s crystal change color?,¿Cuándo cambió de color el cristal del ÍDOLO?,¿Cuándo cambió de color el cristal del I.D.O.L.O.?,Quand le cristal de l'I.D.O.L. a-t-il changé de couleur ?,Quando è cambiato il colore del cristallo dell'I.D.O.L.?,I.D.O.L.のクリスタルの色が変わったのはいつか？,I.D.O.L.의 크리스탈 색상은 언제 바뀌었나요?,Kiedy kryształ SOWI zmienił kolor?,Quando o cristal do I.D.O.L. mudou de cor?,İ.D.O.L.'ün kristali ne zaman renk değiştirmiş?,I.D.O.L. 的水晶會在什麼時候改變顏色？
CHAPTER5_HINT_RULES_1,Was ist mit der Diskette in der Abbildung von Ock im Museum geschehen?,What happened to the disk in the illustration of Ock in the museum?,¿Qué le pasó al disco en la ilustración de Ock del museo?,¿Qué le sucedió al disco en la ilustración de Ock en el museo?,Qu'est-il arrivé au disque de l'illustration d'Ock au musée ?,Cos'è successo al disco nell'illustrazione di Ock nel museo?,博物館にあるオックのイラストのディスクに何があったのだろう？,박물관에 있는 오크 그림 속 디스크는 어떻게 되었나요?,Co się stało z dyskiem z muzealnej ilustracji przedstawiającej Ocka?,O que aconteceu com o disco na ilustração de Ock no museu?,Müzedeki Ock çizimlerinde resmedilen diske ne olmuş?,博物館裡的奧克插圖中的圓盤發生了什麼事？
CHAPTER5_HINT_RULES_2,"Wenn eine Person alle Erinnerungen verliert, werden ihre Augen rot.","When a person loses all their memory, their eyes turn red.","Cuando una persona pierde todos sus recuerdos, sus ojos se vuelven rojos.","Cuando una persona pierde la memoria por completo, los ojos se le vuelven rojos.","Lorsqu'une personne perd tous ses souvenirs, ses yeux deviennent rouges.","Quando una persona perde i ricordi, gli occhi diventano rossi.",人は記憶をすべて失うと目が赤く充血する。,"한 사람이 모든 기억을 잃으면, 그 사람의 눈은 빨갛게 됩니다.","Gdy osoba straci wspomnienia, jej oczy robią się czerwone.","Quando uma pessoa perde toda a memória, os olhos ficam vermelhos.",Biri tüm anılarını kaybettiğinde gözleri kırmızıya döner.,當一個人失去所有記憶時，他的眼睛會變成紅色。
HINT_ASSUMPTIONS_CONTENT_2,"Überlege, welche Beweise die von dir gezogenen Schlüsse stützen.
Die „Ereignis“-Rätsel zu löschen und von Neuem an das vorliegende Rätsel heranzugehen, kann helfen.
Manchmal ist auch eine Pause ganz hilfreich. ","Ask yourself what evidence supports the conclusions you have reached.
Clearing the ‘events’ puzzle(s) and starting from scratch can be useful. 
Taking a break can also sometimes help. ","Pregúntate cuántas pruebas sostienen las conclusiones a las que has llegado.
A veces puede resultar útil empezar de cero o resolver los puzles de «Eventos».
Descansar un poco también te puede ayudar. ","Pregúntate qué pruebas sustentan las conclusiones a las que llegaste.
Quizás te sirva borrar los rompecabezas de los eventos y empezar de cero. 
En ocasiones, hacer una pausa puede ser útil. ","Demandez-vous si les indices trouvés vont dans le sens de votre déduction.
Retirer tous les mots d'une énigme et la recommencer à zéro peut parfois aider. 
Faire une pause peut parfois également être utile. ","Chiediti quali prove supportano le conclusioni che hai tratto.
Cancellare gli enigmi dell'evento e ricominciare da zero può essere utile. 
A volte può anche aiutare fare una pausa. ","自分が到達した結論を裏付ける証拠は何かを自問してください。
「イベント」のパズルをクリアして、原点に立ち戻ると役に立つ場合があります。
時には休息をとることも大切ですよ。 ","본인이 내린 결론을 뒷받침할 증거로 어떤 게 있는지 스스로 물어보세요.
'사건' 퍼즐을 풀고 처음부터 시작하는 게 도움이 될 수도 있습니다. 
가끔 머리를 식히는 것도 도움이 되고요. ","Zastanów się, jakie dowody potwierdzają wyciągnięte przez ciebie wnioski.
Czasem warto oczyścić łamigłówkę „wydarzenia” i zacząć od nowa. 
Spróbuj też zrobić sobie przerwę. ","Pense nas provas que embasam as suas conclusões.
Talvez ajude concluir os quebra-cabeças de “eventos” e recomeçar do zero. 
Às vezes, fazer uma pausa também ajuda. ","Hangi kanıtların ulaştığın sonuçları desteklediğini kendine sor.
""Olaylar"" bulmacalarını temizleyip en baştan çözmek yardımcı olabilir. 
Bir ara vermek de bazen yardımcı olabilir. ","問問自己那些證據支持了你找到的結論。
清除「事件」拼圖並重新開始有時候會有幫助。
休息一下也會有幫助。 "
CHAPTER5_HINT_RULES_3,„Gänzlich blank“ steht in Eugenes Notizen für eine Datendiskette und „wache Geister“ sind Menschen bei Bewusstsein.,"In Eugene’s napkin note, “something blank” is a data disk and “awake folk” are conscious people.","En la nota que escribió Eugene en una servilleta, «algo vacío» es un disco de datos y lo «despierto» es una persona consciente.","En la nota de Eugene, «algo en blanco» es un disco de datos y «personas conscientes» son personas despiertas.","Sur la note qu'Eugene a inscrite sur la serviette, « élément vacant » signifie un disque de données, et les « éveillés » sont des personnes conscientes.","Negli appunti sul tovagliolo di Eugene, ""qualcosa di vuoto"" equivale a un disco dati e ""gente sveglia"" a persone coscienti.",ユージーンがナプキンに書いた覚書には、「空白の何か」はデータディスクであり、「目覚めた民」は意識のある人々だとある。,"유진의 냅킨 메모에서, '빈 것'은 데이터 디스크이며 '깨어 있는 사람'은 의식이 있는 사람입니다.","W notatce Eugene’a „coś pustego” oznacza dysk danych, a „nieśniący ludzie” to tacy, którzy są przytomni.","No bilhete de Eugene, “algo em branco” é um disco de dados e “pessoas acordadas” são pessoas conscientes.","Eugene'in peçete notunda yazan ""boş bir şey"" bir veri diskini; ""uyanık olanlar"" ise bilinci açık insanları ifade etmekte.",在尤金的手帕上的筆記中，「某個空白的東西」指的是一個資料光碟，然後「醒著的人」指得是清醒的人。
EVICTION_HINT_DEDICANTS_TITLE,Die Eingeweihten ,The dedicants ,Los dedicados ,Los devotos ,Les dévots ,I dedicanti ,献呈者 ,헌신자 ,Oddani ,Os devotos ,Adanmışlar ,侍奉人們 
HINT_ASSUMPTIONS_CONTENT_1,"Detektive ziehen manchmal Schlüsse, ohne deren mögliche Fehler zu berücksichtigen.",Detectives sometimes make assumptions without considering their potential flaws.,Los detectives a veces sacan conclusiones sin tener en cuenta posibles errores.,A veces los detectives hacen conjeturas sin considerar los posibles errores.,Les détectives formulent parfois des hypothèses sans prendre en compte leurs failles potentielles.,A volte i detective formulano ipotesi senza considerarne le potenziali lacune.,探偵は、潜在的な欠陥を考慮せずに推理してしまうことがあります。,탐정은 때때로 자기 가정에 실수가 있을 수 있다는 점을 미처 생각하지 못할 때가 있죠.,"Detektywi czasami przyjmują założenia, nie biorąc pod uwagę ich potencjalnych wad.","Às vezes, os detetives supõem sem considerar possíveis falhas.","Bazen dedektifler, varsayımlarının muhtemel kusurlarını göz önüne almadan çıkarımlarda bulunabilir.",偵探有時會做出假設，而沒有考慮到其中潛在的缺陷。
RETREAT_HINT_CAUSE_TITLE,Die Ursache der Ereignisse,The cause of the events,La causa de los acontecimientos,La causa de los sucesos,La cause des événements,Le cause degli eventi,事件の原因,사건의 원인,Przyczyna wydarzeń,A causa dos eventos,Olayların nedeni,事件的原因
CONFERENCE_HINT_CODENAMES_TITLE,Fallnamen,Case code names,Nombres en clave de los casos,Nombres en código de casos,Nom de code des affaires,Nomi in codice dei casi,事件のコードネーム,사건 코드 이름,Nazwy spraw,Nomes de código de caso,Vakaların kod adları,案件代稱
BURNING_MAN_HINT_FINGERPRINTS_1,Wie viele Personen haben das Gerät berührt? ,How many different people touched the device? ,¿Cuántas personas diferentes han tocado el dispositivo? ,¿Cuántas personas tocaron el dispositivo? ,Combien de personnes différentes ont touché l'appareil ? ,Quante persone hanno toccato il dispositivo? ,この装置に手を触れた人は何人いるのだろうか？ ,장치를 만진 사람은 몇 명이나 있나요? ,Ile różnych osób dotykało urządzenia? ,Quantas pessoas tocaram o dispositivo? ,Cihaza kaç farklı kişi dokunmuş? ,有幾個不同的人碰過這個裝置？ 
BURNING_MAN_HINT_FINGERPRINTS_2,"Kennt man den Besitzer eines Objekts oder die Person, die damit arbeitet, kann man feststellen, wer seinen Fingerabdruck darauf hinterlassen hat. Fingerabdrücke können auf glatten Oberflächen oder als Abdrücke in Staub oder Pulver hinterlassen werden.","Knowing who owns or works with an object will enable you to identify who left their fingerprint on it. Fingerprints can be left on smooth surfaces, or as a deposit in powder.",Saber de quién es un objeto o quién trabaja con él te permitirá identificar quién ha dejado su huella. Se pueden dejar huellas dactilares en superficies lisas o polvorientas.,Saber quién posee o trabaja con un objeto te permitirá identificar quién fue el que le dejó las huellas dactilares. Estas pueden dejarse en superficies lisas o como depósito en polvos.,Savoir à qui appartient ou qui utilise un objet vous permettra de déterminer qui a laissé son empreinte dessus. Les empreintes digitales peuvent être présentes sur des surfaces lisses ou sous forme de dépôt dans la poudre.,"Sapere chi possiede un oggetto o chi ci lavora ti permetterà di identificare chi vi ha lasciato le impronte digitali, che possono essere lasciate su superfici lisce, o come deposito di polvere.",物品の所有者や操作者がわかれば、誰がその物品に指紋を残したかを特定できるようになる。指紋は滑らかな表面や粉末の中に付着することがある。,"한 물체를 누가 소유하고 있으며 누가 사용하는지 알면, 그 물체에 지문을 남긴 게 누구인지 찾을 수 있습니다. 지문은 매끄러운 표면에 남거나, 가루 형태로도 남을 수 있습니다.","Jeśli wiesz, kto jest właścicielem danego przedmiotu lub kto z nim pracował, zidentyfikujesz odciski palców tej osoby. Odciski palców powstają na gładkich powierzchniach. Mogą je też pozostawić palce pokryte proszkiem.",Saber quem tem um objeto ou trabalha com ele permitirá identificar quem deixou impressões digitais — que podem ser deixadas em superfícies lisas ou como um depósito de pó.,"Bir nesneyi kimin kullandığını veya ona kimin sahip olduğunu bilmek, o nesne üzerinde parmak izini bırakan kişiyi bulmana yardımcı olabilir. Parmak izleri, pürüzsüz yüzeyler üzerinde kalabilir veya toz ile bulaşabilir.",了解誰擁有或使用哪個物品可以讓你辨別出誰留下了指紋。指紋可以留在光滑的表面上，或是保存在粉末痕跡。
BURNING_MAN_HINT_STAFF_1,Wer hat das Gerät fotografiert? ,Who has been taking photos of the device? ,¿Quién ha estado haciendo fotos del dispositivo? ,¿Quién le estuvo tomando fotos al dispositivo? ,Qui a pris des photos de l'appareil ? ,Chi ha scattato delle foto del dispositivo? ,装置の写真を撮っているのは誰だろうか？ ,장치의 사진을 찍은 것은 누구인가요? ,Kto zrobił zdjęcia urządzenia? ,Quem tirou fotografias do dispositivo? ,Cihazın fotoğrafını çeken kimdi? ,是誰一直在照裝置的照片？ 
BURNING_MAN_HINT_FINGERPRINTS_3,Manche Leute haben denselben Fingerabdruck auf mehreren Oberflächen hinterlassen. Jemand im Labor hat außerdem einen Abdruck auf etwas Wichtigem hinterlassen. ,Some people have left the same fingerprint on multiple surfaces. Someone in the lab has also left a smudge on something important. ,Algunas personas han dejado la misma huella dactilar en diversas superficies. Alguien del laboratorio también ha dejado un manchurrón en algo importante. ,Algunas personas dejaron la misma huella en varias superficies. Alguien en el laboratorio también dejó una mancha en algo importante. ,Certaines personnes ont laissé leurs empreintes sur plusieurs objets. Quelqu'un dans le laboratoire a également laissé une trace sur quelque chose d'important. ,Alcune persone hanno lasciato più impronte su diverse superfici. Anche qualcuno in laboratorio ha lasciato una traccia su qualcosa di importante. ,複数の表面に同一の指紋を残した人物もいる。研究室の何者かも重要な品物に汚れを残している。 ,"어떤 사람은 여러 표면에 같은 지문을 남겼습니다. 또한, 연구실의 누군가는 중요한 무언가에 얼룩을 남겼습니다. ",Niektóre osoby zostawiły ten sam odcisk palca na kilku powierzchniach. Ktoś w laboratorium zostawił również smugę na czymś ważnym. ,Algumas pessoas deixaram a mesma impressão digital em várias superfícies. Alguém no laboratório também deixou uma marca em algo importante. ,"Bazı kişiler, birden fazla yüzey üzerinde parmak izi bırakmış. Laboratuvardaki biri ayrıca önemli bir şeyin üzerinde de leke bırakmış. ",有些人在不同表面上留下了相同的指紋。實驗室裡有個人也在某些重要物品上留下了痕跡。 
BURNING_MAN_HINT_STAFF_3,Anhand ihrer Aufgaben und ihrer Schließfächer können die vier Mitarbeiter identifiziert werden. Die beiden Männer in Anzügen werden auf einem Zettel in Maries Schließfach erwähnt. ,The four staff members can be identified by their duties and their lockers. The men in suits are both mentioned in a note in Marie’s locker. ,Se puede identificar a los cuatro miembros del personal por sus tareas y taquillas. A los hombres trajeados se los nombra en una nota de la taquilla de Marie. ,Se puede identificar a los cuatro miembros del personal por sus tareas y sus casilleros. Se menciona a ambos hombres de traje en una nota en el casillero de Marie. ,Les quatre membres du personnel peuvent être identifiés par leurs fonctions et leur casier. Les hommes en costume sont tous les deux mentionnés dans une note trouvée dans le casier de Marie. ,I quattro membri del personale sono identificabili dalle mansioni e dagli armadietti. Gli uomini con gli abiti sono menzionati in un appunto nell'armadietto di Marie. ,4人のスタッフメンバーは、職務とロッカーによって識別できる。マリーのロッカーにあるメモには、スーツを着た男性の名前が両方とも記載されている。 ,네 명의 직원은 각자의 업무와 사물함으로 신원을 파악할 수 있습니다. 정장을 입은 두 사람은 마리의 사물함 쪽지에 언급되어 있습니다. ,Czterech pracowników można zidentyfikować po ich obowiązkach i szafkach. Panowie w garniturach są wspomniani w notatce w szafce Marie. ,Os quatro membros da equipe podem ser identificados pelos cargos e armários. Os homens de terno são ambos mencionados num bilhete no armário da Marie. ,"Dört ekip üyesinin kim olduğu, görevlerinden ve dolaplarından bulunabilir. Marie'nin dolabındaki bir notta, takım elbise giyen adamların bahsi geçiyor. ",這四名人員可以透過他們的職責和置物櫃來辨別。瑪莉的置物櫃中的一張紙條上提到了這兩個穿西裝的男人。 
FINALE_HINT_BROADCAST_TITLE,Die Übertragung,The broadcast,La emisión,La transmisión,La diffusion,La trasmissione,放送,방송,Transmisja,A transmissão,Yayın,廣播
BURNING_MAN_HINT_STAFF_2,"Der Manager und der Vorstandsvorsitzende haben keine Zugangskarten. Es gibt eine weitere Person, die keinen offiziellen Zugang zum Labor hat.",The manager and board president do not have access cards. There is one other person who does not have official access to the lab.,El gerente y el presidente de la junta no tienen tarjetas de acceso. Hay otra persona más sin acceso oficial al laboratorio.,El gerente y el presidente de la junta no tienen tarjetas de acceso. Hay otra persona que no tiene acceso oficial al laboratorio.,Le responsable et le président du conseil ne possèdent pas de badges d'accès. Il y a une autre personne qui n'a pas officiellement accès au laboratoire.,La direttrice e il presidente del consiglio di amministrazione non hanno i tesserini di accesso. C'è un'altra persona che non ha ufficialmente accesso al laboratorio.,マネージャーと理事長はアクセスカードを持っていない。研究室への正式なアクセス権を持たない人物がもう1人いる。,관리자와 이사회 의장은 출입증이 없습니다. 연구소 공식 출입 권한이 없는 인물이 한 명 더 있습니다.,"Kierownik i prezes zarządu nie mają kart dostępu. Jest jeszcze jedna osoba, która oficjalnie nie ma dostępu do laboratorium.",A gerência e a diretoria não têm cartões de acesso. Há uma terceira pessoa sem acesso oficial ao laboratório.,Müdürün ve kurul başkanının erişim kartı yok. Resmî laboratuvar erişimi olmayan başka biri daha var.,經理和董事會代表們沒有門禁卡。實驗室裡有另一個人也沒有正式門禁許可。
CHAPTER2_HINT_STORY_3,Nur einer der beiden Täter ist noch am Leben. ,Only one of the two criminals is still alive. ,Solo uno de los dos delincuentes sigue con vida. ,Solo uno de los dos criminales sigue con vida. ,Seul un des deux criminels est encore en vie. ,Solo uno dei due criminali è ancora vivo. ,2人いる犯罪者のうち生きているのは1人だけだ。 ,이제 두 범인 중 한 명만 살아 있습니다. ,Tylko jeden z tych dwóch przestępców wciąż żyje. ,Somente um dos dois criminosos ainda está vivo. ,Bu iki suçludan yalnızca biri şu anda hayatta. ,兩名嫌犯中只有一名還活著。 
CHAPTER2_HINT_STORY_2,"Der Drahtzieher benötigte die Hilfe von jemandem, der wusste, wo all die fehlenden Artefakte geblieben sind. ",The mastermind would have needed help from someone who knew where all the missing artifacts ended up. ,La mente maestra habría necesitado ayuda de alguien que conociera el paradero de todos los artefactos desaparecidos. ,La mente maestra debe haber necesitado ayuda de alguien que supiera el paradero de todos los artefactos perdidos. ,La personne ayant organisé ce plan aurait eu besoin de l'aide de quelqu'un qui connaissait l'emplacement exact de tous les artefacts disparus. ,La mente aveva bisogno di aiuto da qualcuno che sapeva dove fossero tutti i manufatti mancanti. ,黒幕には、行方不明の遺物がどこに行き着いたのかを知っている人物の助けが必要だったことだろう。 ,계획의 배후자는 분실된 유물이 모두 어디로 갔는지 아는 사람의 도움이 필요했을 겁니다. ,"Osoba pragnąca zebrać wszystkie artefakty potrzebowała kogoś, kto wie, gdzie się znajdują. ",Quem bolou o plano precisava da ajuda de alguém que soubesse o paradeiro de todos os artefatos desaparecidos. ,"Arka plandaki kişi, tüm kayıp kadim eserlerin nerede olduğuna dair bilgisi olan birinden yardım almış olmalı. ",主謀需要知道所有失蹤文物最終去向的人的幫助。 
NEIGHBOURHOOD_HINT_BARBECUE_1,Welchem Gegenstand fehlt ein Rad? ,Which object is missing one of its wheels? ,¿A qué objeto le falta una rueda? ,¿A qué objeto le falta una rueda? ,Quel objet a perdu une de ses roues ? ,A quale oggetto manca una ruota? ,車輪が一つ欠けているのはどの物体か？ ,바퀴 하나가 없는 물체는 무엇인가요? ,Który obiekt stracił jedno z kółek? ,Que objeto está sem uma das rodas? ,Tekerleklerinden birini kaybeden nesne hangisi? ,哪一個物品缺少了輪子？ 
CHAPTER2_HINT_STORY_1,Wer spricht im Radiointerview? ,Who is speaking in the radio interview? ,¿Quién habla en la entrevista radiofónica? ,¿Quién habla en la entrevista de radio? ,Qui parle dans l'interview radio ? ,Chi parla nell'intervista radiofonica? ,ラジオのインタビューで話しているのは誰だろうか？ ,라디오 인터뷰에서 말하고 있는 사람은 누구인가요? ,Z kim przeprowadzany jest wywiad radiowy? ,Quem está falando na entrevista de rádio? ,Radyo röportajında konuşan kişi kim? ,是誰在廣播訪談中說話？ 
NEIGHBOURHOOD_HINT_BARBECUE_3,"Der Gegenstand, der den Grill umstieß, schwimmt nun im Pool. Seine Form verbindet ihn mit etwas außerhalb des Labors.",The object that knocked over the barbecue is now floating in the pool. The object’s shape links it to something outside the laboratory.,Lo que volcó la barbacoa ahora flota en la piscina. La forma del objeto lo vincula a algo que hay fuera del laboratorio.,El objeto que derribó la parrilla ahora está flotando en la piscina. La forma del objeto se relaciona con algo afuera del laboratorio.,L'objet qui a renversé le barbecue flotte maintenant dans la piscine. La forme de cet objet permet de l'associer à quelque chose hors du laboratoire.,L'oggetto che ha ribaltato il barbecue ora sta galleggiando in piscina. La forma dell'oggetto è collegata a un elemento esterno al laboratorio.,バーベキューをひっくり返した物体は今プールに浮かんでいる。物体の形状は研究所外にある品物と関係がある。,바비큐를 넘어뜨린 것은 이제 수영장에 떠 있습니다. 이 물체의 형태는 연구실 밖의 무언가와 관련이 있습니다.,"Obiekt, który przewrócił grill, unosi się teraz w basenie. Kształt obiektu łączy go z czymś znajdującym się pod laboratorium.",O objeto que derrubou o churrasco agora está flutuando na piscina. A forma do objeto está ligada a algo de fora do laboratório.,"Mangalı deviren nesne şu anda havuzda yüzüyor. Nesnenin şekli, onu laboratuvarın dışındaki başka bir şey ile ilişkilendirebilir.",打翻烤肉架的東西現在漂在水池裡。那個東西的形狀和實驗室外的東西有所連結。
