key,de,en,es,es_MX,fr,it,ja,ko,pl,pt_BR,tr,zh_TW
PINNACLE_CHAPTER_NAME,Kapitel 5: Die Krönung,Chapter 5: The Pinnacle,Capítulo 5: La cumbre,Capítulo 5: El Pináculo,Chapitre 5 : L'Apogée,Capitolo 5: La Vetta,第5章：絶頂,제 5장 - 피나클,Rozdział 5: Szczyt,Capítulo 5: Pináculo,5. Bölüm: Doruk,第五章：巔峰
BOARDROOM_ELEPHANT_NOTE,Elefanten vergessen nicht,Elephants never forget,Los elefantes nunca olvidan,Los elefantes nunca olvidan,Les éléphants n'oublient jamais,Gli elefanti non dimenticano,ゾウは決して忘れない,코끼리는 절대 잊지 않는다,Słonie niczego nie zapominają,Elefante nunca esquece,Filler asla unutmaz,大象永遠不會遺忘
<!MissingKey:take>,nehmen,take,quitar,tomar,prendre,prendere,取る,추출,zabrać,pegar,alma,拿取
<!MissingKey:give>,geben,give,dar,dar,donner,dare,与える,주입,przekaż,dar,ver,給
<!MissingKey:take>,nehmen,take,quitar,tomar,prendre,prendere,取る,추출,zabierz,pegar,al,拿取
BOARDROOM_INTERN_TAG_LABEL,PRAKTIKANT,INTERN,BECARIO,PASANTE,STAGIAIRE,STAGISTA,インターン,인턴,STAŻYSTA,ESTAGIÁRIO,STAJYER,實習
BEACH_SCROLL_PUZZLE_CONTENT,"[id=1] [id=2] heuerte [id=3] [id=4] an, um [id=23] für eine [id=6]-[id=5] zu finden.

Vor dem Fototermin [id=9] [id=7] [id=8] heimlich [id=10]in die [id=11], um die [id=12] [id=13] zu machen.

Dies funktionierte, also richtete [id=24] [id=25] [id=14] auf die [id=26] aus, um ihnen ihre [id=16]en [id=17] zu [id=15].

[id=19] [id=20]s [id=21] führte jedoch zu einem Notfall, weswegen die Organisatoren den [id=22] rufen mussten.","[id=1] [id=2] hired [id=3] [id=4] to provide [id=23] for an [id=6] [id=5].

Before the shoot [id=7] [id=8] secretly [id=9] [id=10] to the [id=11], to make the [id=12] [id=13].

This worked, so [id=24] [id=25] aimed the [id=14] at the [id=26] to [id=15] their [id=16] [id=17].

But [id=19] [id=20]'s [id=21] created an emergency, so the organizers had to call for [id=22].","[id=1] [id=2] contrató a [id=3] [id=4] para que le proporcionara [id=23] para un [id=5] de [id=6].

Antes de la sesión, [id=7] [id=8] [id=9] en secreto [id=10] al [id=11], para hacer que las [id=12] estuvieran [id=13].

Como funcionó, [id=24] [id=25] apuntó el [id=14] hacia las [id=26] para [id=15]les los [id=17] [id=16].

Pero la [id=21] de [id=19] [id=20] causó una emergencia por la que los organizadores tuvieron que llamar a [id=22].","[id=1] [id=2] contrató a [id=3] [id=4] para que le consiguiera [id=23] para un [id=5] de [id=6].

Antes de la sesión de fotos, [id=7] [id=8] le [id=9] [id=10] en secreto a la [id=11] para hacer que las [id=12] estuvieran más [id=13].

Funcionó, así que [id=24] [id=25] apuntó con el [id=14] a las [id=26] para [id=15] sus [id=17] [id=16].

Pero la [id=21] de [id=19] [id=20] causó una emergencia, así que los organizadores tuvieron que llamar a [id=22].","[id=1] [id=2] a embauché [id=3] [id=4] et lui a demandé de lui fournir une [id=23] pour une [id=5] pour [id=6].

Avant la séance photo, [id=7] [id=8] a secrètement [id=9] de la [id=10] à l'[id=11], pour que la fameuse [id=12] soit [id=13].

Ça a fonctionné, alors [id=24] [id=25] a orienté l'[id=14] vers la [id=26] pour [id=15] leur [id=17] [id=16].

Mais [id=19] [id=20] a eu une [id=21], ce qui a provoqué une urgence. Les organisateurs ont donc dû appeler une [id=22].","[id=1] [id=2] ha ingaggiato [id=3] [id=4] perché gli procurasse delle [id=23] per la [id=5] dell'[id=6].

Prima del servizio fotografico, [id=7] [id=8] ha [id=9] di nascosto l'[id=10] all'[id=11] per far [id=13] le [id=12].

L'idea ha funzionato, così [id=24] [id=25] ha puntato l'[id=14] sulle [id=26] per [id=15] i loro [id=17] [id=16].

Ma [id=19] [id=20] ha avuto una reazione causata dalla sua [id=21], costringendo gli organizzatori a chiamare i [id=22].","[id=1]・[id=2]が[id=3]・[id=4]を雇い、[id=6]の[id=5]用に[id=23]を提供させた。

撮影前、[id=7]・[id=8]が秘密裏に[id=10]を[id=11]に[id=9]し、[id=12]に[id=13]を感じさせるようにした。

これが上手くいったため、[id=24]・[id=25]が[id=14]を[id=26]の方に向けて、 彼女たちの[id=16]溢れる[id=17]を[id=15]ことにした。

しかし[id=19]・[id=20]の[id=21]によって緊急事態が発生し、 主催者たちが[id=22]を呼ぶ事態となってしまった。","[id=1] [id=2]은(는) [id=6] [id=5] [id=23]을(를) 구해줄 [id=3] [id=4]을(를) 고용했다.

촬영 전,[id=7] [id=8]은(는) [id=12]을(를) [id=13]하게 하려고 [id=11]에 몰래 [id=10]을(를) [id=9].

이 계략은 효과가 있었고, [id=24] [id=25]은(는) [id=26]에게 [id=14]을(를) 조준하여 그들의 [id=16]한 [id=17]을(를) [id=15]했다.

그러나 [id=19] [id=20]이(가) [id=21]을(를) 일으키며 응급상황이 발생해 주최측에서는 [id=22]을(를) 불러야만 했다.","Osoba o nazwisku [id=1] [id=2] zatrudniła osobę o nazwisku [id=3] [id=4], aby zapewnić [id=23] do [id=5] [id=6].

Przed sesją zdjęć osoba o nazwisku [id=7] [id=8] potajemnie [id=9] [id=10] do [id=11], aby [id=12] stały się [id=13].

Plan się udał, więc osoba o nazwisku [id=24] [id=25] wycelowała [id=14] w [id=26], aby [id=15] im [id=16] [id=17].

Ale [id=21] osoby o nazwisku [id=19] [id=20] stworzyła nagły wypadek, więc organizatorzy musieli wezwać [id=22].","[id=1] [id=2] contratou [id=3] [id=4] para fornecer [id=23] para um [id=5] do [id=6].

Antes da sessão, [id=7] [id=8] [id=9] [id=10] secretamente ao [id=11] para deixar as [id=12] [id=13].

Funcionou. Então, [id=24] [id=25] usou o [id=14] nas [id=26] para [id=15] as [id=17] [id=16].

No entanto, a [id=21] de [id=19] [id=20] resultou numa emergência e a organização precisou chamar os [id=22].","[id=1] [id=2], [id=6] [id=5] için [id=23] bulması adına [id=3] [id=4] adlı kişiyi tuttu.

Çekimden önce [id=7] [id=8], [id=12]i [id=13] etmek için [id=11] içine [id=10] [id=9].

Bu, işe yaradı. Bu yüzden [id=24] [id=25], [id=26]in [id=16] [id=17] [id=15]k için [id=14] ile onları hedef aldı.

Ancak [id=19] [id=20] adlı kişinin yaşadığı [id=21] bir kriz yarattı ve organizatörler [id=22] çağırmak zorunda kaldı.","[id=1][id=2]請了[id=3][id=4]來提供[id=23]來拍攝[id=6][id=5]。

在拍攝前，[id=7][id=8]偷偷[id=9][id=10]進[id=11]，好讓[id=12][id=13]。

效果不錯，所以[id=24][id=25]把[id=14]朝向[id=26]來[id=15]他們[id=16][id=17]。

但[id=19][id=20]的[id=21]反應釀成了緊急意外， 所以主辦方得打電話叫[id=22]過來。"
BOARDROOM_TESA_SPEECH,"Hab ich dir nicht gesagt, du sollst das Telefon reparieren, Jack? Wie sollen wir jetzt die Fragen des Vorstands beantworten?","I thought I told you to fix the phone, Jack. How are we supposed to answer the board's questions?","Pensaba que te había dicho que arreglaras el teléfono, Jack. ¿Y ahora cómo vamos a responder a las preguntas de la junta?","Creí haberte dicho que arreglaras el teléfono, Jack. ¿Cómo responderemos las preguntas de la junta?","Je croyais vous avoir demandé de réparer le téléphone, Jack. Comment sommes-nous censés répondre aux questions de la direction ?","Se non sbaglio ti avevo chiesto di aggiustare il telefono, Jack. Come facciamo a rispondere a quelli del consiglio di amministrazione?",ジャック、電話の修理をしてって言っておいたじゃない。理事会からの質問にどう答えろって言うのよ？,"전화 고치라고 분명 이야기한 거 같은데, 잭? 이제 이사회의 질문에 대체 어떻게 답변할 거야?","Jack, prosiłam cię przecież, abyś naprawił telefon. Jak my teraz odpowiemy na pytania zarządu?","Achei que já tinha pedido pra você consertar o telefone, Jack. Como vamos responder às dúvidas da diretoria?",Sana telefonu tamir etmeni söylemiştim Jack. Şimdi kurulun sorularını nasıl cevaplayacağız?,我不是跟你說要把電話修好嗎，傑克。這樣我們要怎麼回答董事會的提問？
WAREHOUSE_SCENARIO_SCROLL_NAME_2,Summer,Summer,Summer,Verano,Summer,Summer,サマー,서머,Summer,Summer,Summer,桑暮兒
<!MissingKey:memories>,Erinnerungen,memories,recuerdos,recuerdos,souvenirs,ricordi,記憶,기억,wspomnienia,memórias,anıları,記憶
MUSEUM_ENTERTAINMENT_CONSOLE_TOOLTIP,"EINE UNTERHALTUNGSKONSOLE
aus dem Zeitalter des Aufruhrs","AN ENTERTAINMENT CONSOLE
from the Turmoil Era","UNA CONSOLA DE ENTRETENIMIENTO
de la era del Tumulto","CONSOLA DE ENTRETENIMIENTO
de la Era Turbulenta","UNE CONSOLE DE DIVERTISSEMENT
datant de l'Âge des Tourmentes","UNA CONSOLE RICREATIVA
dell'età del tumulto","ゲーム機
時代：混乱時代","혼란의 시대의
엔터테인먼트 콘솔","KONSOLA ROZRYWKOWA
z ery niepokoju","CONSOLE DE ENTRETENIMENTO
da Era da Turbulência","BİR EĞLENCE KONSOLU
Çalkantı Döneminden","一個遊戲主機
來自動亂時代"
<!MissingKey:take>,nehmen,take,quitar,tomar,prendre,prendere,抽出,추출,zabrać,pegar,almak,拿取
FINALE_TIM_SPEECH_3,Was soll all der Radau?,What is that ruckus in there?,¿A qué viene tanto alboroto ahí dentro?,¿Qué es todo ese lío?,"Qu'est-ce que c'est que ce boucan, à l'intérieur ?",Che cos'è questo trambusto?,一体なんの騒ぎなの？,무슨 소란이지?,Co to za zamieszanie?,Que bagunça é essa?,İçeride neler oluyor?,裡面到底在吵什麼？
FINALE_TIM_SPEECH_2,"Freut mich, das zu hören. Er hat sich sogar den Titel „Vorstand der spekulativen Anlagen“ gegeben. Mit mir im selben Raum! Er darf nicht erfolgreich sein.",Glad to hear it. He’s even titled himself ‘head of speculative investment’ with me in the room! He must not succeed.,Me alegro de oírlo. ¡Si incluso se ha autoproclamado «jefe de inversión especulativa» estando yo delante! No podemos dejar que haga lo que le plazca.,Me alegra escucharlo. ¡Hasta se proclamó «jefe de inversiones especulativas» conmigo presente! No debe triunfar.,Je suis heureux de vous l'entendre dire. Il s'est même décrit comme étant le « chef des investissements spéculatifs » alors que j'étais dans la pièce ! Il faut absolument qu'il échoue.,"Felice di sentirlo. Si è persino autoproclamato ""responsabile degli investimenti speculativi"" davanti a me! Non deve riuscirci.",それなら良かった。あいつは私がいる目の前で、自分のことを「投機的投資長」だと呼んだんだ！あいつを成功させるわけにはいかない。,그거 반가운 소리네요. 심지어 제가 있는 데도 자기를 '투기 투자 최고 책임자'라고 떠들고 다니질 않나! 절대 성공하면 안 될 사람이요.,No ładnie. Oprócz tego ten facet nazwał siebie „kierownikiem inwestycji spekulacyjnych” – i to przy mnie! Trzeba go powstrzymać.,Bom saber. Ele até passou a se chamar de “chefe de investimento especulativo” comigo na sala! Ele não pode sair ganhando.,"Bunu duyduğuma sevindim. Bir de kendine ""Kuramsal Yatırım Departman Müdürü"" diyor, odada ben varken! Başarılı olmasına müsaade edemeyiz.",很高興聽你這麼說。他甚至在房間裡當著我的面給自己冠了一個「投機投資負責人」的稱號！他絕不能成功。
FINALE_TIM_SPEECH_1,"Ach Gott, das ist ekelhaft!","Oh, my. That was disgusting!","La madre, ¡estaba asqueroso!",Cielos. ¡Qué asco!,"Bon sang, c'était dégoûtant !","Oh, cavolo. Che schifo!",なんてこった。とんでもなく酷い味だったぞ！,세상에. 토할 것 같군!,To było naprawdę paskudne!,Eita! Que troço ruim!,Aman tanrım. İğrenç bir şeydi!,喔，天啊。真噁心！
"<!MissingKey:No, you killed him! I don’t believe your weird bullshit. Just stay away from me. Also, if he’s gone, I’m moving to his shelter. Those are the rules!>","Nein, du hast ihn getötet! Ich glaube deinem seltsamen Unsinn nicht. Lass mich einfach in Ruhe. Und wenn er nicht mehr unter uns weilt, nehme ich seinen Schlafplatz. So lauten die Regeln!","No, you killed him! I don’t believe your weird bullshit. Just stay away from me. Also, if he’s gone, I’m moving to his shelter. Those are the rules!","¡No, lo has matado tú! No me creo ninguna de tus patrañas. No te me acerques. Además, si ya no está, me quedaré con su refugio. ¡Lo dicen las reglas!","¡No, lo mataste! No creo en tus extrañas mentiras. Ni te me acerques. Y, ya que está muerto, me mudaré a su refugio. ¡Esa es la regla!","Non, vous l'avez tué ! Je ne crois pas à vos bizarreries. Laissez-moi tranquille. Ah, et puisqu'il n'est plus parmi nous, je déménage dans son abri. Ce sont les règles !","No, l'hai ucciso tu! Non me le bevo le tue stronzate. Stai lontano da me. Comunque, visto che se n'è andato, mi trasferirò nel suo rifugio. Sono le regole!",違う、お前があいつを殺したんだ！お前の妙な戯言はどうだっていい。とにかく放っておいてくれ。それから、あいつがいなくなったなら、俺はあいつのシェルターに引っ越す。それがルールだ！,"아니, 녀석은 네가 죽였어! 난 네 헛소리 안 믿어. 가까이 오지 마! 그리고, 녀석이 사라졌으니 걔 자리는 내 거야. 그게 규칙이니까!","Nieprawda! Zabiłeś go! Nie wierzę w te twoje bujdy. Trzymaj się ode mnie z daleka. Poza tym jeśli go już tu nie ma, przenoszę się do jego schronienia. Takie są zasady!","Não, você o matou! Não acredito nessa maluquice. Fique longe de mim! Além do mais, se já era pra ele mesmo, agora o abrigo dele é meu. Regra é regra!","Hayır, onu öldürdün sen! Anlattığın bu garip saçmalıklara inanmıyorum. Ayrıca, öldüyse onun sığınağına ben yerleşirim. Kurallar böyle!",不，你殺了他！我才不信的奇怪的胡說八道。離我遠一點。同時，如果他走了，我要搬到他的住處。這些就是規則！
"<!MissingKey:The boat’s name, ‘Sea Breeze’, is printed on the hull.>","Der Name des Schiffs, „Sea Breeze“, ist auf dem Rumpf zu lesen.","The boat’s name, ‘Sea Breeze’, is printed on the hull.","El nombre del barco, «Brisa marina», está impreso en el casco.","El nombre del barco, «Brisa Marina» está impreso en el casco.","Le nom du bateau, « Air Marin », est imprimé sur la coque.","La barca ha il nome ""Brezza Marina"" scritto sulla fiancata.",ボートの名前「シーブリーズ」が船体に塗装されている。,보트의 이름인 '씨 브리즈'가 선체에 적혀 있다.,Na kadłubie namalowana jest nazwa łodzi: „Morska Bryza”,Nome do barco impresso no casco: Brisa Oceânica.,"Geminin gövdesinde ""Deniz Meltemi"" adı boyanmış.",船的名字「海風」印在船體上。
BEACH_JENNIFER_NAME,Jennifer Gibson,Jennifer Gibson,Jennifer Gibson,Jennifer Gibson,Jennifer Gibson,Jennifer Gibson,ジェニファー・ギブソン,제니퍼 깁슨,Jennifer Gibson,Jennifer Gibson,Jennifer Gibson,珍妮佛·吉勃遜
PINNACLE_NEWSPAPER_SNIPPET_TITLE2,[b]SCHOCKIERENDE KEHRTWENDE DES CEOs[/b],[b]CEO U-TURN SHOCK[/b],[b]DIRECTOR SORPRENDE AL RETRACTARSE[/b],[b]GIRO INESPERADO DEL DIRECTOR EJECUTIVO[/b],[b]VOLTE-FACE CHOQUANT D'UN PDG[/b],[b]L'AD CI RIPENSA[/b],[b]CEOのUターンショック[/b],[b]CEO의 충격적인 U-턴[/b],[b]NAGŁY ZWROT PREZESA[/b],[b]REVIRAVOLTA NA DIRETORIA[/b],[b]CEO'NUN U DÖNÜŞÜ HERKESİ ŞOKA UĞRATTI[/b],[b]總裁驚人大反轉[/b]
BEACH_LETTER_FROM_MODEL,"Du bist wütend auf mich, weil ich eine Beziehung mit Adrian begonnen habe, kurz nachdem ihr euch getrennt habt, ich weiß … aber hier geht es um eine einmalige Gelegenheit!

Du hast vom Casting von Ms. Harper gehört, ja? Sie ist auf der Suche nach drei Models für eine Soda-Werbung.

Wir brauchen dich! Das könnte unser großer Durchbruch werden!

Stell dir das mal vor: kein Kellnern mehr!

Lass bitte die Vergangenheit ruhen und ruf mich an, Mädel!","I know you’re mad about me dating Adrian so soon after your breakup, but this is the opportunity of a lifetime!

You know the casting agent, Ms. Harper? She’s looking for three models for a soda commercial.

We need you! This could be our big break!

Imagine: no more waiting tables!

Please let bygones be bygones, and call me, girl!","Sé que estás mosqueada porque empezara a salir con Adrian justo después de que cortarais, ¡pero esto es una oportunidad única!

¿Sabes la Sra. Harper, la agente de casting? Está buscando a tres modelos para un anuncio de refresco.

¡Te necesitamos! ¡Podría llevarnos al estrellato!

Imagínalo: ¡se acabó trabajar en hostelería!

¡Venga, chica, pelillos a la mar y llámame!","Sé que te enfada que salga con Adrian tan poco tiempo después de tu separación, ¡pero esta oportunidad es única!

¿Conoces a Harper, la agente de talentos? Busca a tres modelos para una publicidad de soda.

¡Te necesitamos! ¡Podría ser un éxito!

Piénsalo: no volverás a ser camarera.

¡Por favor, olvida el pasado y llámame!","Je sais que tu m'en veux d'être sortie avec Adrian si tôt après votre rupture, mais je te parle de la chance d'une vie !

Tu connais la responsable de casting, Mme Harper ? Elle cherche trois mannequins pour une pub pour soda.

On a besoin de toi ! Ça pourrait nous permettre de percer !

Imagine : plus besoin de bosser comme serveuses !

Allez, le passé, c'est le passé. Oublie tout ça et appelle-moi !","So che ce l'hai con me perché sono uscita con Adrian dopo che vi siete lasciati, ma questa è un'occasione d'oro!

Hai presente la signora Harper, l'agente di casting? Sta cercando tre modelle per la pubblicità di una bibita.

Non puoi mancare! Potrebbe essere la nostra grande occasione!

Pensaci, non dovremo più servire ai tavoli!

Dai, mettici una pietra sopra e chiamami!","あなた達二人が別れてすぐにあたしがエイドリアンと付き合い始めたことで怒ってるのは分かってる。でも、これは人生で一度のチャンスなの！

キャスティングエージェントのミス・ハーパーって知ってる？彼女が、ジュースのコマーシャル用にモデルを3人探してるんだって。

あなたが必要なの！これが大きなブレイクになるかもしれないわ！

もう飲食店で働かなくてよくなるのよ！

過去のことなんて忘れて、連絡ちょうだい！","네가 아드리안이랑 깨지고 내가 바로 아드리안이랑 데이트해서 나한테 화난 거 알아. 근데, 이건 일생일대의 기회야!

캐스팅 담당자 하퍼 씨 알지? 탄산음료 광고 모델 세 명을 찾고 있대.

네가 필요해! 우리한테 정말 큰 기회가 될 거라고!

서빙 일은 안 해도 된다고 상상해 봐!

지나간 일은 전부 잊어버리고 꼭 전화 줘, 친구야!","Wiem, że jesteś zła, że spotykam się z Adrianem tak szybko po waszym rozstaniu, ale przed nami życiowa okazja!

Znasz panią Harper, tę agentkę od castingów? Szuka trzech modelek do reklamy jakiegoś napoju.

Potrzebujemy cię! To może być dla nas przełom!

Pomyśl tylko: koniec z pracą kelnerki!

Proszę, wybacz mi i zadzwoń do mnie, dziewczyno!","Eu sei que você ficou chateada por eu estar saindo com o Adrian logo depois do término, mas é uma oportunidade única!

Sabe aquela agente, a Srta. Harper? Ela tá procurando três modelos pro comercial dum refrigerante.

Precisamos de você! Vai que nossa carreira deslancha!

É o fim dessa vida de garçonete!

Deixa o passado pra trás e vê se me liga, miga!","Siz ayrıldıktan çok kısa bir süre sonra Adrian'la çıktığım için kızgın olduğunu biliyorum ama bu hayatının fırsatı!

Oyuncu seçimi sorumlusu Bay Harper'ı tanıyor musun? Bir gazoz reklamı için üç model arıyor.

Sana ihtiyacımız var! Bu bizim için çok büyük bir fırsat!

Düşünsene, artık garsonluk yapmaya gerek kalmayacak!

Lütfen geçmişi artık mazide bırak ve beni bir ara tatlım!","我知道你因為我在你和亞德里安分手後跟他約會所以不高興，但這是千載難逢的機會！

你知道那個選角專員哈波女士嗎？她在為一個汽水廣告找三位模特兒。

我們需要你！這可能是我們的大突破！

想想看：再也不用坐冷板凳！

過去的事就別計較了，回電給我！"
PINNACLE_NEWSPAPER_SNIPPET_TITLE1,[b]SPIELSHOW-HORROR FÜR OBDACHLOSEN[/b],[b]HOMELESS GAME SHOW HORROR[/b],[b]PÁNICO EN EL CONCURSO DE SINTECHOS[/b],[b]HORROR EN PROGRAMA DE JUEGOS DE VAGABUNDOS[/b],[b]HORREUR DANS UN JEU TÉLÉVISÉ SUR LES SANS-ABRI[/b],[b]ORRORE NEL GIOCO DEI SENZATETTO[/b],[b]ホームレスゲーム番組の恐怖事件[/b],[b]노숙자 게임 쇼의 공포[/b],[b]HORROR TELETURNIEJU BEZDOMNYCH[/b],[b]SHOW DE HORRORES DOS SEM-TETO[/b],[b]EVSİZ YARIŞMA PROGRAMINDA VAHŞET[/b],[b]遊民的賽事轉播慘劇[/b]
BOARDROOM_JACK_TODO_CONTENT,"[center][u]Vorbereitungen für die Vorführung[/u][/center]

[right]• Eugenes Befehle
‣ Tesas Befehle[/right]

• Einflusszone absperren ✓

• Vorhangkabine aufbauen ✓

• G.O.L.D. einstellen auf [s]1 min ✓[/s] 1 Tag ✓

‣ Sender des Labortelefons reparieren

‣ [s]Mr. Spender an der Rezeption empfangen[/s] (habe Marie seine Betreuung überlassen)","[center][u]Demo prep[/u][/center]

[right]• Eugene's orders
‣ Tesa's orders[/right]

• Tape off ZOI ✓

• Erect curtain booth ✓

• Set I.D.O.L. to [s]1 min ✓[/s] 1 day ✓

‣ Fix lab phone transmitter

‣ [s]Receive Mr. Spender at reception[/s] (delegated responsibility for looking after him to Marie)","[center][u]Preparación de la demostración[/u][/center]

[right]• Órdenes de Eugene
‣ Órdenes de Tesa[/right]

• Colocar cinta en ZDI ✓

• Colocar cabina con cortina ✓

• Configurar ÍDOLO a [s]1 min ✓[/s] 1 día ✓

‣ Arreglar transmisor del teléfono del laboratorio

‣ [s]Recibir al Sr. Spender en la recepción[/s] (responsabilidad de atenderle delegada a Marie)","[center][u]Preparación de la demostración[/u][/center]

[right]• Órdenes de Eugene
• Órdenes de Tesa[/right]

• Marcar zona de influencia ✓

• Erigir cabina con cortina ✓

• Configurar I.D.O.L.O. en [s]1 min ✓[/s] 1 día ✓

• Reparar micrófono de teléfono de laboratorio

• [s]Recibir al Sr. Spender en la recepción[/s] (delegué la responsabilidad de atenderlo a Marie)","[center][u]Prép de la démo[/u][/center]

[right]• Ordres d'Eugene
‣ Ordres de Tesa[/right]

• Délimiter la ZDI ✓

• Installer le rideau de partition ✓

• Réglez l'I.D.O.L. sur [s]1 min ✓[/s] 1 jour ✓

‣ Réparer le transmetteur téléphonique du labo

‣ [s]Recevoir M. Spender à la réception[/s] (responsabilité de s'occuper de lui confiée à Marie)","[center][u]Preparazione dimostrazione[/u][/center]

[right]• Ordini di Eugene
‣ Ordini di Tesa[/right]

• Liberare ZDI ✓

• Montare la tenda ✓

• Impostare l'I.D.O.L. su [s]1 min ✓[/s] 1 giorno ✓

‣ Aggiustare il trasmettitore telefonico del laboratorio

‣ [s]Ricevere il sig. Spender alla reception[/s] (ho chiesto a Marie di farlo al posto mio)","[center][u]実演準備[/u][/center]

[right]• ユージーンからの指令
‣ テサからの指令[/right]

• 影響ゾーンに印を付ける ✓

• カーテンブースを設置する ✓

• I.D.O.L.を[s]1分✓[/s]1日✓に設定する

‣ 研究所の電話送信機を修理する

‣ [s]ミスター・スペンダーを迎え入れる[/s] （彼の相手をする役割はマリーに任せた）","[center][u]데모 준비[/u][/center]

[right]• 유진의 요구 사항
‣ 테사의 요구 사항[/right]

• 영향권에 테이프로 접근 금지 표시 ✓

• 커튼 부스 세우기 ✓

• I.D.O.L. 설정: [s]1분 ✓[/s] 1일 ✓

‣ 연구실 전화 송신기 수리

‣ [s]리셉션에서 스펜더 씨 맞이하기[/s] (스펜더 씨 지원은 마리에게 위임)","[center][u]Demonstracja[/u][/center]

[right]• Polecenia Eugene’a
‣ Polecenia Tesy[/right]

• Odgrodzić taśmą SW ✓

• Postawić budkę z zasłoną ✓

• Ustawić SOWI na [s]1 min ✓[/s] 1 dzień ✓

‣ Naprawić nadajnik telefoniczny w lab.

‣ [s]Przyjęcie pana Spendera w recepcji[/s] (zadanie opiekowania się nim przekazałem Marie)","[center][u]Preparo da demonstração[/u][/center]

[right]• Ordens de Eugene
‣ Ordens de Tesa[/right]

• Demarcar zona de influência ✓

• Colocar cabine de cortina ✓

• Configurar I.D.O.L. para [s]1 min. ✓[/s]
1 dia ✓

‣ Consertar transmissor do telefone do laboratório

‣ [s]Receber o Sr. Spender na recepção[/s] (responsabilidade de cuidar dele delegada a Marie)","[center][u]Deneme Hazırlığı[/u][/center]

[right]• Eugene'nin emirleri
‣ Tesa'nın emirleri[/right]

• E.A. sınırlarına bant yapıştır. ✓

• Perdeyi kaldır. ✓

• İ.D.O.L.'ü ayarla: [s]1 dk. ✓[/s] 1 gün ✓

‣ Laboratuvar telefonunun ahizesini onar.

‣ [s]Bay Spender'ı bekleme odasında karşıla.[/s] (Onunla ilgilenme sorumluluğunu Marie'ye devrettim)","[center][u]演示準備[/u][/center]

[right]• 尤金交辦事項
‣泰莎交辦事項[/right]

• 把 ZOI 貼起來 ✓

• 拉起布幕 ✓

• 把 I.D.O.L. 設定為 [s]1 分鐘 ✓[/s] 1 天 ✓

‣ 修理實驗室電話傳訊器

‣ [s]在前台迎接史賓特先生[/s]（已將照顧他的責任交給瑪莉）"
PINNACLE_POSTER_SNIPPET_2,"[center]Wenn der Fokuskristall rot ist, ist G.O.L.D. voll.[/center]","[center]If the focus crystal is red, the I.D.O.L. is full.[/center]","[center]Si el cristal de enfoque está en rojo, el ÍDOLO está lleno.[/center]","[center]Si el cristal focal está rojo, el I.D.O.L.O. está lleno.[/center]","[center]Si le cristal de focalisation est rouge, l'I.D.O.L. est pleine.[/center]","[center]Se il cristallo focale è rosso, l'I.D.O.L. è pieno.[/center]",[center]フォーカスクリスタルが赤色の場合、I.D.O.L.は満タンである。[/center],[center]초점 크리스털이 붉은색이면 I.D.O.L.은 꽉 찬 상태입니다.[/center],"[center]Jeśli kryształ ogniskowy jest czerwony, SOWI jest pełna.[/center]","[center]Se o cristal focal está vermelho, o I.D.O.L. está cheio.[/center]",[center]Odak kristali kırmızı ise İ.D.O.L. dolu demektir.[/center],[center]如果對焦水晶是紅色，則 I.D.O.L. 是滿的。[/center]
