key,de,en,es,es_MX,fr,it,ja,ko,pl,pt_BR,tr,zh_TW
<!MissingKey:Marmot>,Marmot,Marmot,Marmot,Marmot,Marmot,Marmot,マーモット,마모트,Marmot,Marmot,Marmot,馬默特
<!MissingKey:enlightenment>,Erleuchtung,enlightenment,iluminación,iluminación,illumination,illuminazione,啓発,계몽,oświecenie,iluminação,aydınlanma,啟示
<!MissingKey:hatred>,Hass,hatred,odio,odio,haine,odio,憎悪,증오,nienawiść,ódio,nefret,仇恨
BURNING_LAB_BOOK_LAB_NOTES,"Gerätefunktion unbekannt, Gefahr = ?
 
Identifizierte Metalle: hohe Reaktivität und Leitfähigkeit
 
Dr. Toussaint zufolge sind Teile lemurischen Ursprungs.
 
Vollständig rekonstruiert, bereit für Tests.","Device function unknown Danger = ?
 
Metals identified: high reactivity and conductivity
 
Dr. Toussaint says parts Lemurian in origin
 
Fully reconstructed, ready to test","Función del dispositivo desconocido Peligro = ?
 
Metales identificados: alta reactividad y conductividad
 
Según Dr. Toussaint, origen de las piezas Lemuria
 
Completamente reconstruido, listo para pruebas","Función del dispositivo desconocida Peligro = ?
 
Metales identificados: reactividad y conductividad alta
 
El Dr. Toussaint dice que hay partes de origen lemuriano
 
Completamente reconstruido, listo para probar","Fonction de l'appareil inconnue, Danger = ?
 
Métaux identifiés : réactivité et conductivité élevées
 
Le Dr Toussaint affirme que les pièces sont d'origine lémurienne
 
Entièrement reconstitué, prêt pour les tests","Funzione sconosciuta Pericolo = ?
 
Metalli identificati: reattività e conduttività elevate
 
Il dott. Toussaint dice che le parti hanno origine lemuriana
 
Ricostruito e pronto per i test","デバイス機能 不明 危険度 = ？
 
特定された金属：高い反応性と伝導性
 
トゥーサン博士曰く、部品の起源はレムリアとのこと
 
完全に再構築されており、すぐに実験可能","장치 작동 미확인 위험 = ?
 
파악한 금속: 높은 반응성과 전도성
 
투생 박사는 일부가 레무리아 기원이라고 함
 
복원 완료, 테스트 준비 완료","Funkcja urządzenia nieznana. Zagrożenie = ?
 
Metale: wysoka reaktywność i przewodność
 
Dr Toussaint twierdzi, że to części lemuryjskie
 
W pełni odbudowane i gotowe do testów","Perigo desconhecido de função do dispositivo = ?
 
Metais identificados: alta reatividade e condutividade
 
O Dr. Toussaint disse que as peças são de origem lemuriana
 
Totalmente reconstruído, pronto para teste","Cihazın işlevi bilinmiyor. Tehlikeli mi?
 
Metaller tanımlandı: Yüksek tepkinlik ve iletkenlik.
 
Dr. Toussaint, bazı parçaların Lemurya kökenli olduğunu söylüyor.
 
Tamamen yeniden inşa edildi, teste hazır.","裝置功能不明 危險=？
 
已辨別金屬：高反應性和導電性
 
圖桑博士說零件來自古雷姆利亞
 
已完全重組，準備好進行測試"
<!MissingKey:empathy>,Empathie,empathy,empatía,empatía,empathie,empatia,共感,공감,empatię,empatia,empati,同情心
<!MissingKey:Westlake>,Westlake,Westlake,Westlake,Westlake,Westlake,Westlake,ウエストレイク,웨스트레이크,Westlake,Westlake,Westlake,衛斯德雷
<!MissingKey:Marie>,Marie,Marie,Marie,Marie,Marie,Marie,マリー,마리,Marie,Marie,Marie,瑪莉
<!MissingKey:Spender>,Spender,Spender,Spender,Spender,Spender,Spender,スペンダー,스펜더,Spender,Spender,Spender,史賓特
<!MissingKey:Corbyn>,Corbyn,Corbyn,Corbyn,Corbyn,Corbyn,Corbyn,コービン,코빈,Corbyn,Corbyn,Corbyn,克爾賓
<!MissingKey:Tim>,Tim,Tim,Tim,Tim,Tim,Tim,ティム,팀,Tim,Tim,Tim,提姆
<!MissingKey:Penny>,Penny,Penny,Penny,Penny,Penny,Penny,ペニー,페니,Penny,Penny,Penny,佩妮
<!MissingKey:Coolidge>,Coolidge,Coolidge,Coolidge,Coolidge,Coolidge,Coolidge,クーリッジ,쿨리지,Coolidge,Coolidge,Coolidge,柯立芝
<!MissingKey:Lana>,Lana,Lana,Lana,Lana,Lana,Lana,ラナ,라나,Lana,Lana,Lana,拉娜
<!MissingKey:Peet>,Peet,Peet,Peet,Peet,Peet,Peet,ピート,피트,Peet,Peet,Peet,皮特
<!MissingKey:Tobias>,Tobias,Tobias,Tobias,Tobias,Tobias,Tobias,トバイアス,토비아스,Tobias,Tobias,Tobias,圖比亞斯
<!MissingKey:take>,nehmen,take,quitar,tomar,prendre,togliere,取り,제거,zabierać,pegar,almak,拿取
<!MissingKey:give>,geben,give,dar,dar,donner,dare,与え,부여,dawać,dar,vermek,給予
NUMBER_55,55,55,55,55,55,55,55,55,55,55,55,55
BURNING_SCROLL_PUZZLE_CONTENT,"Das Team von [id=1] [id=2] wollte das [id=4] [id=3]. Nachdem [id=5] ohne [id=6] durchgeführt wurden, wurde [id=7] [id=8] die [id=9] [id=10].

Am Tag der [id=11] wurde das [id=12] [id=13], damit [id=14] [id=15] und [id=16] [id=17] es [id=18] konnten. [id=19] [id=20] nutzte diese [id=21], um ihnen zu [id=22].

Als [id=23] [id=24] [id=25] dazu verwendete, die [id=27] des [id=28] zu [id=26], [id=29] es das und er [id=30] [id=31].","[id=1] [id=2]'s team worked to [id=3] the [id=4]. After performing [id=5] without [id=6], [id=7] [id=8] had his [id=9] [id=10].

On the day of the [id=11], the [id=12] was [id=13] to allow [id=14] [id=15] and [id=16] [id=17] to [id=18]. This gave [id=19] [id=20] the [id=21] to [id=22] them in.

When [id=23] [id=24] used [id=25] to [id=26] the [id=27] of the [id=28], it [id=29] and he [id=30] [id=31].","El equipo de [id=1] [id=2] trabajaba para [id=3] el [id=4]. Tras llevar a cabo [id=5] sin [id=6], se le [id=10] la [id=9] a [id=7] [id=8].

El día de la [id=11], el [id=12] estaba [id=13] para que [id=14] [id=15] y [id=16] [id=17] pudieran [id=18]. Esto le dio a [id=19] [id=20] una [id=21] para que los pudiera [id=22] dentro.

Cuando [id=23] [id=24] usó [id=25] para [id=26] los [id=27] del [id=28], este se [id=29] y le [id=30] [id=31].","El equipo de [id=1] [id=2] trabajó para [id=3] el [id=4]. Luego de llevar a cabo [id=5] sin [id=6], a [id=7] [id=8] le fue [id=10] su [id=9].

En el día de la [id=11], el [id=12] estaba [id=13] para permitir [id=18] a [id=14] [id=15] y [id=16] [id=17]. Esto le dio a [id=19] [id=20] la [id=21] de [id=22] a la junta dentro.

Cuando [id=23] [id=24] uso [id=25] para [id=26] los [id=27] del [id=28], este se [id=29] y él se [id=30] [id=31].","L'équipe de [id=1] [id=2] travaillait à [id=3] l'étrange [id=4]. Après que [id=7] [id=8] a fait un [id=5] sans [id=6], on a [id=10] son [id=9].

Le jour du [id=11], le [id=12] était [id=13] afin que [id=14] [id=15] et [id=16] [id=17] puissent [id=18]. Grâce à cela, [id=19] [id=20] a eu le [id=21] de les [id=22].

Lorsque [id=23] [id=24] a utilisé [id=25] pour [id=26] le [id=27] du fameux [id=28], il s'est [id=29] et a [id=30] [id=31].","La squadra di [id=1] [id=2] si è occupata di [id=3] il [id=4]. Dopo aver condotto dei [id=5] senza [id=6], a [id=7] [id=8] è stato [id=10] il [id=9].

Il giorno dell'[id=11], il [id=12] è stato lasciato [id=13] per permettere a [id=14] [id=15] e [id=16] [id=17] di [id=18]. Ciò ha dato a [id=19] [id=20] l'[id=21] di [id=22] i due all'interno.

Quando [id=23] [id=24] ha usato [id=25] per [id=26] i [id=27] del [id=28], questo si è [id=29] e lui ha [id=30] [id=31].","[id=1]・[id=2]のチームが[id=4]の[id=3]を行った。[id=6]なしで[id=5]を行った後、[id=7]・[id=8]が[id=9]を[id=10]させられてしまった。

[id=11]当日、[id=12]が[id=13]され、[id=14]・[id=15]と[id=16]・[id=17]が[id=18]ことができるようになった。これにより、[id=19]・[id=20]が彼らを[id=22]する[id=21]ができた。

[id=23]・[id=24]が[id=25]を使って[id=28]の[id=27]を[id=26]時、デバイスが[id=29]して、彼に[id=31]が[id=30]こととなった。","[id=1] [id=2]의 팀은 [id=4] [id=3] 임무를 맡았다. [id=7] [id=8]은(는) [id=6] 없이 [id=5]을(를) 수행하다가 [id=9]이(가) [id=10] 만다.

[id=11] 당일, [id=14] [id=15] 및 [id=16] [id=17]이(가) [id=18]할 수 있게 [id=12]을(를) [id=13] 있었다. 덕분에 [id=19] [id=20]은(는) 그들을 [id=22] 들어갈 [id=21]이(가) 생겼다.

[id=23] [id=24]이(가) [id=25]을(를) 써서 [id=28]의 [id=27]에 [id=26]하자, 그것이 [id=29], 그는 [id=31]을(를) [id=30] 만다.","Zespół osoby o nazwisku [id=1] [id=2] chciał [id=3] [id=4]. Po przeprowadzeniu [id=5] bez [id=6] firma postanowiła [id=10] osobie o nazwisku [id=7] [id=8] [id=9].

W dniu [id=11] całe [id=12] zostało [id=13], by osoby o nazwiskach [id=14] [id=15] i [id=16] [id=17] mogły [id=18]. Dzięki temu osoba o nazwisku [id=19] [id=20] miała [id=21] [id=22] za nimi do środka.

Gdy osoba o nazwisku [id=23] [id=24] użyła [id=25], aby [id=26] [id=27], osoba ta [id=29] [id=28] i [id=30] [id=31].","A equipe de [id=1] [id=2] trabalhou para [id=3] o [id=4]. Após fazerem [id=5] sem [id=6], [id=7] [id=8] teve seu [id=9] [id=10].

No dia da [id=11], o [id=12] estava [id=13] para [id=14] [id=15] e [id=16] [id=17] [id=18]. Isso deu a [id=19] [id=20] a [id=21] de [id=22] os dois e entrar.

Quando [id=23] [id=24] usou [id=25] para [id=26] os [id=27] do [id=28], ele foi [id=29] e [id=30] [id=31].","[id=1] [id=2] adlı kişinin ekibi, [id=3] amacıyla bir [id=4] üzerinde bazı çalışmalar yürütüyordu. Bu çalışmalar sırasında [id=6] almadan [id=5] yaptığı için [id=7] [id=8] adlı kişinin [id=9] [id=10].

Bir [id=11] yapıldığı gün, [id=12] konumuna [id=18] üzere [id=14] [id=15] ve [id=16] [id=17] adlı kişilere erişim sağlanması amacıyla konumun [id=13]. [id=19] [id=20] adlı kişi, bu durumu bir [id=21] çevirip onları [id=22].

[id=23] [id=24], [id=27] [id=26] için [id=25] kullandığı anda [id=28] [id=29] ve bu kişi bir anda [id=31] [id=30].","[id=1][id=2]的團隊負責[id=3]這個[id=4]。在沒有獲得[id=6]的情況下進行了[id=5]後，[id=7][id=8]的[id=9]遭到[id=10]。

在[id=11]當天，[id=12]的門被[id=13]，好讓[id=14][id=15]和[id=16][id=17]得以[id=18]。這給了[id=19][id=20]一個[id=21]來[id=22]他們進入。

當[id=23][id=24]用[id=25]來[id=26]這個[id=28]的[id=27]時，它被[id=29]，然後他[id=30][id=31]。"
ARC3_TIM_SNIPPET1,"Hi Nathan,

ich kann mit Freude berichten, dass wir die Haushaltskrise endlich in den Griff bekommen haben. Die für das Projekt zur ERFORSCHUNG VON EMOTIONEN genutzten Räumlichkeiten wurden renoviert und für vielversprechendere Vorhaben umfunktioniert. 

Wie ich höre, wurde sich für eine Teamleiterin für das neue Projekt entschieden. An dieser Stelle möchte ich klarstellen, dass sie die richtige Person für diese Aufgabe ist, auch wenn wir in der Vergangenheit unsere Differenzen hatten. Sie teilt sicherlich nicht Tesas Vorliebe für riskante und wilde Ausgaben!

Tim (Spender)","Hi Nathan,

I’m pleased to say we’ve finally got the budget crisis under control. The premises we used for the EMOTION STUDIES project have been renovated and repurposed for more promising ventures. 

I see you've decided on a team leader for the new project. I just wanted to make it clear that while she and I have had our differences in the past, I agree that she's the right person for the job. She certainly does not share Tesa’s penchant for risky and wild spending!

Tim (Spender)","Hola Nathan:

Me complace informarte de que por fin tenemos controlado el tema de los presupuestos. Las instalaciones que usamos para el proyecto de ESTUDIOS DE EMOCIONES se han reformado para poder usarlas para nuevos y prometedores proyectos.

Veo que ya has elegido a la líder de equipo del nuevo proyecto. Solo quiero aclarar que, aunque hayamos tenido algún que otro roce, yo también creo que es la persona indicada para esto. ¡Y, por lo menos, ella no derrocha a lo loco como Tesa!

Tim (Spender)","Hola Nathan:

Me complace decirte que por fin tenemos la crisis presupuestaria bajo control. Las ubicaciones que utilizábamos para el proyecto ESTUDIOS DE EMOCIONES fueron renovados y reutilizados por empresas más prometedoras. 

Veo que han elegido a la jefa de equipo para el nuevo proyecto. Solo quería dejar claro que, aunque ella y yo hemos tenido nuestras diferencias en el pasado, estoy de acuerdo en que es la persona adecuada para el trabajo. Desde luego, ¡no comparte la afición de Tesa por los gastos arriesgados y desenfrenados!

Tim (Spender)","Bonjour Nathan,

Je suis ravi de vous apprendre que la crise du budget est enfin sous contrôle. Les postulats de départ utilisés pour le projet ÉTUDES EN ÉMOTIONS ont été revus et réaffectés à des objectifs plus prometteurs. 

Je vois que vous avez choisi une cheffe d'équipe pour le nouveau projet. Je tiens juste à préciser que même si nous avons eu des différends par le passé, elle et moi, je reste persuadé qu'elle est la personne idéale pour ce poste. En tous cas, elle ne partage pas le goût des dépenses risquées et faramineuses de Tesa !

Tim (Spender)","Ciao Nathan,

sono felice di dirti che abbiamo risolto il problema dello stanziamento dei fondi. La sede che abbiamo utilizzato per il progetto STUDI EMOTIVI è stata rinnovata e riconvertita per iniziative più promettenti.

Vedo che hai scelto una caposquadra per il nuovo progetto. Vorrei chiarire che, sebbene io e lei abbiamo avuto delle divergenze in passato, credo che sia la persona giusta per il lavoro. Certo non condivide la propensione di Tesa per le spese folli e rischiose!

Tim (Spender)","ネイサンへ

朗報だ。ようやく予算危機を制御することができたんだ。感情研究プロジェクトに使っている施設が改修されて、より有望な事業のために再利用できるようになった。 

君は、最新プロジェクト用のチームリーダーを誰にするのかについて決定したようだな。ハッキリ伝えておきたいのだが、彼女と私の間には過去に相違する意見もあったのだが、彼女はこの職務に適任な人材だ。彼女には、テサのように危険で乱暴な支出をする傾向はないからな！

ティム（スペンダー）","네이선,

기쁜 소식이야. 드디어 예산 위기가 해결되었다네. 감정 연구 프로젝트에 사용했던 건물들은 더 유망한 사업용으로 개조해서 용도가 바뀌었어.
새 프로젝트의 팀장을 결정한 걸 봤네. 물론 나랑 과거에 좀 의견 차가 있던 사람이지만, 그 일에는 분명 적임자가 맞다고 말해주고 싶었네. 확실히 못 말리게 지출해대고 위험하기까지 한 테사 같은 경향은 없는 여자니까!


팀 (스펜더)","Hej, Nathan!

Udało nam się w końcu opanować kryzys budżetowy. Pomieszczenia, w których realizowaliśmy projekt BADAŃ EMOCJI, zostały wyremontowane i przeznaczone na bardziej obiecujące przedsięwzięcia. 

Widzę, że wybrałeś już kierowniczkę nowego projektu. Chciałem tylko powiedzieć, że choć w przeszłości nie zawsze się z nią dogadywałem, zgadzam się, że jest ona odpowiednią osobą na to stanowisko. Z pewnością nie podziela zamiłowania Tesy do ryzykownych i szalonych wydatków!

Tim (Spender)","Olá, Nathan.

Fico feliz em dizer que finalmente controlamos a crise orçamentária. As instalações que usamos para o projeto ESTUDOS EMOCIONAIS foram reformadas e reaproveitadas em empreendimentos mais promissores. 

Vejo que decidiu colocar uma líder para o novo projeto. Só queria dizer que, apesar das diferenças entre mim e ela no passado, concordo que é a pessoa certa para a função. Ela certamente não é tão esbanjadora quanto Tesa!

Tim (Spender)","Selam Nathan,

Nihayet bütçe krizini kontrol altına aldığımızı seninle paylaşmaktan memnuniyet duyuyorum. DUYGU ARAŞTIRMALARI projesi için kullandığımız tesisler yenilendi ve daha umut verici girişimler için yeniden tasarlandı. 

Görünüşe göre yeni proje için ekip liderini seçmişsin bile. Geçmişte onunla fikir ayrılıklarımız olsa da onun bu iş için doğru kişi olduğu konusunda hemfikir olduğumu açıkça belirtmek istedim. Tesa gibi riskli ve çılgınca harcama alışkanlığı olmadığı kesin!

Tim (Spender)","嗨奈森，

很高興我們終於控制住了預算危機。我們用於「情感研究」計畫的地點已經重新整修，用於更有前景的企業。 

我看到您已決定新專案的團隊負責人。我只是想明確表示，雖然我和她過去有分歧，但我同意她是這份工作的合適人選。她當然不喜歡泰莎那樣的冒險和瘋狂消費！

提姆（史賓特）"
ARC3_SCROLL_PUZZLE1_NAME,Geschichte I,Story I,Historia I,Relato I,Histoire I,Storia I,結論I,줄거리 1,Historia I,História I,Hikâye I,故事 I
<!MissingKey:hatred>,Hass,hatred,odio,odio,haine,odio,憎悪,증오,nienawiść,ódio,nefret,仇恨
EVICTION_SAM_PHOTO_FOOTER,Mein Onkel: immer der Mittelpunkt des Geschehens!,My uncle: always the life of the party!,Mi tío: ¡siempre la alegría de la huerta!,Mi tío: ¡siempre el alma de la fiesta!,Mon oncle est toujours un vrai boute-en-train !,Mio zio: sempre l'anima della festa!,叔父さんは、常にパーティーの主役だった！,우리 삼촌: 늘 파티 같은 삶!,Mój wujek: dusza każdego towarzystwa!,"Meu tio, sempre a alegria da festa!",Her zaman neşe saçan sevgili amcam!,我的叔叔：永遠是派對上的焦點！
<!MissingKey:Hall>,Hall,Hall,Hall,Hall,Hall,Hall,ホール,홀,Hall,Hall,Hall,赫爾
<!MissingKey:dedicants>,Eingeweihten,dedicants,dedicados,devotos,dévots,dedicanti,献呈者,헌신자,oddanych,devotos,adanmış,奉獻者
<!MissingKey:Remington>,Remington,Remington,Remington,Remington,Remington,Remington,レミングトン,레밍턴,Remington,Remington,Remington,瑞明頓
BURNING_ORIEL_SPEECH,Was für ein Chaos! Hoffentlich ist das der richtige Feuerlöscher. Ich sollte wirklich meine Lesebrille tragen.,This is chaos! I hope this is the right fire extinguisher. I should really have my reading glasses.,¡Menudo caos! Espero que este sea el extintor correcto. Tendría que haberme traído las gafas de lectura.,¡Esto es un caos! Espero que sea el extintor correcto. En serio necesito mis gafas de lectura.,Quel chaos ! J'espère que c'est le bon type d'extincteur. Je devrais vraiment garder mes lunettes de lecture sur moi.,Che casino! Spero che sia l'estintore giusto. Dovrei mettermi gli occhiali da lettura.,なんというカオス状態だ！これが正しい消火器だと良いんだが。老眼鏡が必要だな。,정말이지 난리군! 이게 맞는 소화기여야 할 텐데. 돋보기 안경을 가져왔어야 했어.,"Ale chaos! Mam nadzieję, że to właściwa gaśnica. Przydałyby mi się teraz moje okulary do czytania.",Que caos! Espero que este seja o extintor certo. Eu devia usar mais os meus óculos de leitura.,Resmen kaos çıktı! Umarım bu doğru yangın söndürücüdür. Keşke okuma gözlüklerim yanımda olsaydı.,真是太混亂了！我希望這是對的滅火器。我真的應該戴我的閱讀用眼鏡。
EVICTION_TESA_BOOK_TABLE_LEGEND7,Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,チャーリー,찰리,Charlie,Charlie,Charlie,查理
<!MissingKey:empathy>,Empathie,empathy,empatía,empatía,empathie,empatia,共感,공감,empatię,empatia,empati,同情心
<!MissingKey:something>,etwas,something,algo,algo,utile,qualcosa,何か,무언가,coś,algo,bir şey,東西
<!MissingKey:enlightenment>,Erleuchtung,enlightenment,iluminación,iluminación,illumination,illuminazione,啓発,계몽,oświecenie,iluminação,aydınlanma,啟示
EVICTION_MARIE_LETTER,"Liebe Frau Dr. Westlake,
  
entsprechend Ihrer Bitte finden Sie hier meine Einschätzung von „Madame“ Nevari und ihrer Harmony Foundation.
   
Um es kurz zu machen, Frau Nevari ist eine inkompetente Verfechterin falscher Geschichte und Pseudowissenschaft.
 
[u]Beispielsweise behauptet sie, dass man umso „erleuchteter“ wird, je länger man ihren Lehren folgt.[/u]
 
Wie aber misst sie das? Mit einem Gerät, das keine quantifizierbaren Daten liefert!
 
[u]Ich denke, sie sieht in den „Messwerten“ dieser Maschine einfach das, was sie aufgrund ihrer obigen Behauptung erwartet.[/u]
 
Bleiben Sie skeptisch.
   
Jim Horni
Gründer, Reason Institute","Dear Dr. Westlake,
  
As per your request, here is my assessment of 'Madame' Nevari and her Harmony Foundation.
   
Simply put, Ms Nevari is an incompetent practitioner of false history and pseudoscience.
 
[u]She claims, for instance, that the longer one follows her teachings, the more 'enlightened' they become.[/u]
 
But how does she measure this? With a device that provides no quantifiable data!
 
[u]I believe she simply sees in this machine's 'readings' whatever she expects to, based on her above claim.[/u]
 
Stay skeptical.
   
Jim Horni
Founder, The Reason Institute","Estimada Dra. Westlake:
  
Tal y como solicitó, le envío mi evaluación de la señora Nevari y su Fundación Armonía.
   
En pocas palabras, la Sra. Nevari es una practicante incompetente de historia falsa y pseudociencia.
 
[u]Por ejemplo, según ella, cuanto más tiempo siga alguien sus enseñanzas, más «iluminado» estará.[/u]
 
¿Y cómo mide esto? ¡Con un dispositivo que no da datos cuantificables!
 
[u]Creo que tan solo ve en las «lecturas» de esta máquina lo que ella quiere, en base a la afirmación anterior.[/u]
 
No se crea nada.

Jim Horni
Fundador del Instituto de la Razón","Estimada Dra. Westlake:
 
Conforme a su solicitud, esta es mi evaluación de «Madame» Nevari y su Fundación Armonía
   
En simples palabras, la Sra. Nevari es una incompetente practicante de historia falsa y pseudociencia.
 
[u]Afirma, por ejemplo, que cuanto más tiempo uno siga sus enseñanzas, más «iluminados» se vuelven.[/u]
 
¿Pero cómo lo mide? ¡Con un dispositivo que no proporciona ninguna información cuantificable!
 
[u]Creo que en las «lecturas» de esta máquina solo ve lo que espera, según lo que afirma.[/u]
 
Manténgase escéptica.
   
Jim Horni
Fundador, Instituto de la Razón","Cher Dr Westlake,
  
Pour répondre à votre demande, voici l'évaluation de « Madame » Nevari et de sa Fondation Harmonie.
   
Pour faire simple, Mme Nevari est une incompétente, une spécialiste de l'histoire falsifiée et de la pseudoscience.
 
[u]Elle prétend par exemple que plus on suit ses enseignements, plus on devient « illuminé ».[/u]
 
Mais comment mesure-t-elle ceci ? Avec un appareil qui ne fournit aucune donnée quantifiable !
 
[u]Je pense tout simplement qu'elle voit ce qui l'arrange dans les « interprétations » de cette machine pour coller à ce qu'elle prétend.[/u]
 
Restons sceptiques.
   
Jim Horni
Faculté Raisonnée","Gentile dott.ssa Westlake,
  
come da lei richiesto, ecco la mia valutazione di ""madame"" Nevari e della sua Fondazione Armonia. 
In breve, la signora Nevari è un'incompetente che pratica il falso storico e la pseudoscienza.
 
[u]Ad esempio, afferma che più si seguono i suoi insegnamenti, più si diventa ""illuminati"".[/u]
 
Ma come fa a misurarlo? Con un dispositivo che non fornisce dati quantificabili!
 
[u]Credo che veda nelle ""letture"" della macchina ciò che vuole, sulla base di tale affermazione.[/u]
 
Non le dia credito.
   
Jim Horni
Fondatore dell'Istituto della Ragione","ウエストレイク博士へ
  
ご要望にあった通り、「マダム」ネヴァリと彼女のハーモニー財団に関する査定結果をお送りします。
   
簡単に言うと、ミス・ネヴァリは偽りの歴史と疑似科学の無能な実践者であります。
 
[u]例えば彼女は、自分の信者として教えを乞いている時間が長いほど、どんどん「啓発」されていくと主張しています。[/u]
 
ですが、そんな度合を計測する方法とは？彼女は、定量化可能なデータを提供しないデバイスを使っているのです！
 
[u]彼女は、この装置の「測定量」を、上記の主張に基いて自分の思う通りに見なしているだけなのです。[/u]
 
怪しいにも程があります。
   
ジム・ホルニ
リーズン機関創設者","웨스트레이크 박사님,
  
요청하신 대로, 여기 '마담' 네바리와 하모니 재단에 대한 저의 평가입니다.
   
간단히 말해, 네바리 씨는 무능한 거짓 역사와 유사과학 전문가입니다.
 
[u]일례로, 자기 가르침을 오래 따를수록 더욱 '계몽'할 수 있다고 주장하죠.[/u]
 
그런데 어떻게 이것을 측정할까요? 정량화할 수 있는 데이터를 제공하지 않는 장치로 말입니다! 
 
[u]제 생각에 이 사람의 기계 '판독 결과'란 건 위에서 말씀 드린 자기 주장에 따라 그냥 자기가 원하는 대로 해석하는 겁니다[/u]
 
이 사람한테 넘어가지 마세요.
   
짐 호르니
합리적 이성 기관","Droga dr Westlake!
  
Zgodnie z życzeniem przesyłam moją ocenę „madame” Nevari i jej Fundacji Harmonii.
   
Krótko mówiąc, pani Nevari jest niekompetentną praktykantką pseudonauki oraz fałszywej historii.
 
[u]Twierdzi na przykład, że im dłużej ktoś kieruje się jej naukami, tym bardziej staje się „oświecony”.[/u]
 
A jak to mierzy? Za pomocą urządzenia, które oblicza to w nieznany sposób!
 
[u]Podejrzewam, że pani Nevari po prostu widzi w tych „odczytach” to, co chce – na podstawie wspomnianego powyżej przekonania.[/u]
 
Proszę zachować sceptyczność.
   
Jim Horni
Założyciel Instytutu Rozsądku","Prezada Dra. Westlake.
  
A respeito do seu pedido, eis a minha avaliação de “Madame” Nevari e sua Fundação Harmonia.
  
Em resumo: a Sra. Nevari é uma praticante incompetente de história falsa e pseudociência.
 
[u]Por exemplo, ela diz que, quanto mais alguém seguir seus ensinamentos, mais “iluminado” ficará.[/u]
 
Mas como ela pode medir isso? Com um dispositivo que não fornece nenhum dado quantificável!
 
[u]Acredito que ela veja nessas “leituras” da máquina somente o que quer ver, baseada em seus próprios interesses.[/u]
 
Permaneça cética.
  
Jim Horni
Fundador do Instituto Razão","Sevgili Dr. Westlake,
 
İsteğiniz üzerine ""Madam"" Nevari ve onun Ahenk Vakfı hakkındaki değerlendirmemi burada bulabilirsiniz.
   
Basitçe söylemek gerekirse Bayan Nevari, sahte tarih ve sahte bilim konularında yoğunlaşan, bu konular hakkında sözde çalışmalar yapan liyakatsiz birisi.
 
[u]Örneğin, kişinin onun öğretilerini ne kadar uzun süre takip ederse o kadar ""aydınlanmış"" olacağını iddia ediyor.[/u]
 
Peki bunu nasıl ölçüyor? Ölçülebilir veri sağlamayan bir cihazla!
 
[u]Yukarıdaki iddiasına dayanarak bu makinenin ""değerlerinde"" ne görmek istiyorsa onu gördüğüne inanıyorum.[/u]
 
Şüpheci kalın.
   
Jim Horni
Mantık Enstitüsü Kurucusu","親愛的衛斯德雷博士，
 
依您的請求，這裡是我對奈法利「女士」和她的荷蒙妮基金會的評估結果。
 
簡而言之，奈法利小姐一位無能的假歷史和偽科學家。
 
[u]舉例來說，她聲稱，遵循她的教誨的時間越長，他們就會變得越獲得「啟示」。[/u]
 
但她要怎麼衡量這點？用一台提供非量化數據的裝置！
 
[u]我相信，基於她上數的聲稱，她只有在她想要的時候才去看到這台機器的「閱讀」。[/u]
 
保持懷疑態度。
   
吉姆·宏尼，
因果協會創辦人"
<!MissingKey:O P I G>,O P I G,O P I G,G I C O,G I P O,O P I G,O P I G,O P I G,O P I G,M G S O,O P I G,O D U G,O P I G
<!MissingKey:O P I G>,O P I G,O P I G,G I C O,G I P O,O P I G,O P I G,O P I G,O P I G,M G S O,O P I G,O D U G,O P I G
<!MissingKey:Nowak>,Nowak,Nowak,Nowak,Nowak,Nowak,Nowak,ノーワーク,노왁,Nowak,Nowak,Nowak,諾瓦克
<!MissingKey:closure>,Schließung,closure,cierre,cierre,fermeture,chiusura,閉鎖,폐쇄,zamknięcia,fechamento,kapanışı,總結
<!MissingKey:Harmony>,Harmony,Harmony,Armonía,Armonía,Harmonie,Armonia,ハーモニー,하모니,Harmonii,Harmonia,Ahenk,荷蒙妮
<!MissingKey:Andi>,Andi,Andi,Andi,Andi,Andi,Andi,アンディ,앤디,Andi,Andi,Andi,安地
<!MissingKey:Foundation>,Foundation,Foundation,Fundación,Fundación,Fondation,Fondazione,財団,재단,Fundacji,Fundação,Vakfı,基金會
<!MissingKey:Shaw>,Shaw,Shaw,Shaw,Shaw,Shaw,Shaw,ショー,쇼,Shaw,Shaw,Shaw,尚
<!MissingKey:Amstel>,Amstel,Amstel,Amstel,Amstel,Amstel,Amstel,アムステル,암스텔,Amstel,Amstel,Amstel,阿姆斯特爾
NEIGHBORHOOD_YARDS_JEFFREY_SPEECH,Mama! Mama! Es hat mich fast getroffen!,Mom! Mom! It almost hit me!,¡Mamá! ¡Mamá! ¡No me ha dado de un pelo!,¡Mamá! ¡Mamá! ¡Casi me golpea!,Maman ! Maman ! Ça m'a presque touché !,Mamma! Mamma! Per poco non mi ha colpito!,お母さん！お母さん！もう少しで当たるとこだった！,엄마! 엄마! 나 맞을 뻔했어!,Mamo! Prawie mnie uderzyło!,Mãe! Mãe! Quase me acertou!,Anne! Anne! Az kalsın bana çarpıyordu!,媽！媽！我差點被打到了！
